"","struct_idx","frequency","path_id","sequence_id","wavevector_x","wavevector_y","eig_idx"
"122",1,50,1,3,-0.502654824574367,0.0653016051986616,1
"123",1,50,1,4,-0.477464366618845,0.125663706143592,1
"124",1,50,1,5,-0.431727337888879,0.188495559215388,1
"125",1,50,1,6,-0.376991118430775,0.242155088832476,1
"126",1,50,1,7,-0.366292155400127,0.251327412287183,1
"127",1,50,1,8,-0.288661680517355,0.314159265358979,1
"128",1,50,1,9,-0.251327412287183,0.346462911823006,1
"129",1,50,1,10,-0.220128057294819,0.376991118430775,1
"130",1,50,1,11,-0.155245475279488,0.439822971502571,1
"131",1,50,1,12,-0.125663706143592,0.466760958066503,1
"132",1,50,1,13,-0.0302599753482984,0.502654824574367,1
"133",1,50,1,14,0,0.513101230083107,1
"134",1,50,1,15,0.030259975348277,0.502654824574367,1
"135",1,50,1,16,0.125663706143592,0.466760958066397,1
"136",1,50,1,17,0.155245475279313,0.439822971502571,1
"137",1,50,1,18,0.220128057294511,0.376991118430775,1
"138",1,50,1,19,0.251327412287183,0.346462911822548,1
"139",1,50,1,20,0.288661680516966,0.314159265358979,1
"140",1,50,1,21,0.366292155400283,0.251327412287183,1
"141",1,50,1,22,0.376991118430775,0.242155088832641,1
"142",1,50,1,23,0.431727337888857,0.188495559215388,1
"143",1,50,1,24,0.477464366618542,0.125663706143592,1
"144",1,50,1,25,0.502654824574367,0.06530160520033,1
"145",1,50,1,26,0.503617142178073,0.0628318530717959,1
"146",1,50,1,27,0.511989238983473,0,1
"147",1,55,1,1,-0.563049039563486,0,1
"148",1,55,1,2,-0.555368770616272,0.0628318530717959,1
"149",1,55,1,3,-0.531965839567591,0.125663706143592,1
"150",1,55,1,4,-0.502654824574367,0.172545975536847,1
"151",1,55,1,5,-0.491551870630141,0.188495559215388,1
"152",1,55,1,6,-0.43125870433051,0.251327412287183,1
"153",1,55,1,7,-0.376991118430775,0.297439389043331,1
"154",1,55,1,8,-0.356301227302222,0.314159265358979,1
"155",1,55,1,9,-0.282242552923844,0.376991118430775,1
"156",1,55,1,10,-0.251327412287183,0.40591370530704,1
"157",1,55,1,11,-0.21680267200909,0.439822971502571,1
"158",1,55,1,12,-0.148852677910882,0.502654824574367,1
"159",1,55,1,13,-0.125663706143592,0.522515430900205,1
"160",1,55,1,14,0,0.564536763499983,1
"161",1,55,1,15,0.125663706143592,0.52251543090011,1
"162",1,55,1,16,0.148852677910824,0.502654824574367,1
"163",1,55,1,17,0.216802672008913,0.439822971502571,1
"164",1,55,1,18,0.251327412287183,0.405913705306767,1
"165",1,55,1,19,0.282242552923554,0.376991118430775,1
"166",1,55,1,20,0.356301227302331,0.314159265358979,1
"167",1,55,1,21,0.376991118430775,0.297439389043519,1
"168",1,55,1,22,0.43125870433082,0.251327412287183,1
"169",1,55,1,23,0.491551870629706,0.188495559215388,1
"170",1,55,1,24,0.502654824574367,0.172545975536125,1
"171",1,55,1,25,0.531965839567279,0.125663706143592,1
"172",1,55,1,26,0.555368770616752,0.0628318530717959,1
"173",1,55,1,27,0.563049039563486,0,1
"174",1,60,1,1,-0.614108840143499,0,1
"175",1,60,1,2,-0.60712039905516,0.0628318530717959,1
"176",1,60,1,3,-0.585695285230931,0.125663706143592,1
"177",1,60,1,4,-0.548842373683455,0.188495559215388,1
"178",1,60,1,5,-0.502654824574367,0.243858487351584,1
"179",1,60,1,6,-0.495587038649611,0.251327412287183,1
"180",1,60,1,7,-0.423958573529388,0.314159265358979,1
"181",1,60,1,8,-0.376991118430775,0.351748426910691,1
"182",1,60,1,9,-0.346867603780676,0.376991118430775,1
"183",1,60,1,10,-0.27840045284235,0.439822971502571,1
"184",1,60,1,11,-0.251327412287183,0.466648272051359,1
"185",1,60,1,12,-0.213324682342113,0.502654824574367,1
"186",1,60,1,13,-0.140778286529708,0.565486677646163,1
"187",1,60,1,14,-0.125663706143592,0.577596529935079,1
"188",1,60,1,15,0,0.616017979429786,1
"189",1,60,1,16,0.125663706143592,0.5775965299349,1
"190",1,60,1,17,0.140778286529453,0.565486677646163,1
"191",1,60,1,18,0.213324682342005,0.502654824574367,1
"192",1,60,1,19,0.251327412287183,0.466648272051202,1
"193",1,60,1,20,0.278400452842187,0.439822971502571,1
"194",1,60,1,21,0.34686760378058,0.376991118430775,1
"195",1,60,1,22,0.376991118430775,0.351748426910772,1
"196",1,60,1,23,0.423958573529515,0.314159265358979,1
"197",1,60,1,24,0.495587038650115,0.251327412287183,1
"198",1,60,1,25,0.502654824574367,0.243858487352004,1
"199",1,60,1,26,0.54884237368325,0.188495559215388,1
"200",1,60,1,27,0.585695285230829,0.125663706143592,1
"201",1,60,1,28,0.60712039905543,0.0628318530717959,1
"202",1,60,1,29,0.614108840143499,0,1
"203",1,65,1,1,-0.665108029610979,0,1
"204",1,65,1,2,-0.658687526499805,0.0628318530717959,1
"205",1,65,1,3,-0.639229785318729,0.125663706143592,1
"206",1,65,1,4,-0.628318530717959,0.147022289462223,1
"207",1,65,1,5,-0.605555407459021,0.188495559215388,1
"208",1,65,1,6,-0.556300037978734,0.251327412287183,1
"209",1,65,1,7,-0.502654824574367,0.304433134679521,1
"210",1,65,1,8,-0.491623763659095,0.314159265358979,1
"211",1,65,1,9,-0.413788799361862,0.376991118430775,1
"212",1,65,1,10,-0.376991118430775,0.406595497407014,1
"213",1,65,1,11,-0.340050066021693,0.439822971502571,1
"214",1,65,1,12,-0.275853715840007,0.502654824574367,1
"215",1,65,1,13,-0.251327412287183,0.527632554181798,1
"216",1,65,1,14,-0.208925875658709,0.565486677646163,1
"217",1,65,1,15,-0.130801689797438,0.628318530717959,1
"218",1,65,1,16,-0.125663706143592,0.632164161135546,1
"219",1,65,1,17,0,0.667540006587035,1
"220",1,65,1,18,0.125663706143592,0.632164161135582,1
"221",1,65,1,19,0.13080168979748,0.628318530717959,1
"222",1,65,1,20,0.20892587565858,0.565486677646163,1
"223",1,65,1,21,0.251327412287183,0.527632554181701,1
"224",1,65,1,22,0.275853715839839,0.502654824574367,1
"225",1,65,1,23,0.340050066021562,0.439822971502571,1
"226",1,65,1,24,0.376991118430775,0.406595497406964,1
"227",1,65,1,25,0.413788799361864,0.376991118430775,1
"228",1,65,1,26,0.491623763659028,0.314159265358979,1
"229",1,65,1,27,0.502654824574367,0.304433134679524,1
"230",1,65,1,28,0.556300037978942,0.251327412287183,1
"231",1,65,1,29,0.605555407459161,0.188495559215388,1
"232",1,65,1,30,0.628318530717959,0.147022289462478,1
"233",1,65,1,31,0.639229785318785,0.125663706143592,1
"234",1,65,1,32,0.658687526499927,0.0628318530717959,1
"235",1,65,1,33,0.665108029610979,0,1
"236",1,70,1,1,-0.716083846959507,0,1
"237",1,70,1,2,-0.71012664645658,0.0628318530717959,1
"238",1,70,1,3,-0.692016125550681,0.125663706143592,1
"239",1,70,1,4,-0.661179016364976,0.188495559215388,1
"240",1,70,1,5,-0.628318530717959,0.235889420901956,1
"241",1,70,1,6,-0.616566789158441,0.251327412287183,1
"242",1,70,1,7,-0.556082051415321,0.314159265358979,1
"243",1,70,1,8,-0.502654824574367,0.360852002027823,1
"244",1,70,1,9,-0.482714773768788,0.376991118430775,1
"245",1,70,1,10,-0.404284901007642,0.439822971502571,1
"246",1,70,1,11,-0.376991118430775,0.46284655044796,1
"247",1,70,1,12,-0.335593167790836,0.502654824574367,1
"248",1,70,1,13,-0.273617875680233,0.565486677646163,1
"249",1,70,1,14,-0.251327412287183,0.588225475470147,1
"250",1,70,1,15,-0.203140229012658,0.628318530717959,1
"251",1,70,1,16,-0.125663706143592,0.68630744097289,1
"252",1,70,1,17,-0.107858845442796,0.691150383789754,1
"253",1,70,1,18,0,0.719106385577425,1
"254",1,70,1,19,0.107858845443552,0.691150383789754,1
"255",1,70,1,20,0.125663706143592,0.686307440973112,1
"256",1,70,1,21,0.20314022901288,0.628318530717959,1
"257",1,70,1,22,0.251327412287183,0.588225475470222,1
"258",1,70,1,23,0.27361787568017,0.565486677646163,1
"259",1,70,1,24,0.335593167790573,0.502654824574367,1
"260",1,70,1,25,0.376991118430775,0.462846550447778,1
"261",1,70,1,26,0.404284901007568,0.439822971502571,1
"262",1,70,1,27,0.482714773768809,0.376991118430775,1
"263",1,70,1,28,0.502654824574367,0.360852002027817,1
"264",1,70,1,29,0.556082051415205,0.314159265358979,1
"265",1,70,1,30,0.616566789158331,0.251327412287183,1
"266",1,70,1,31,0.628318530717959,0.235889420901881,1
"267",1,70,1,32,0.661179016365146,0.188495559215388,1
"268",1,70,1,33,0.692016125550694,0.125663706143592,1
"269",1,70,1,34,0.710126646456601,0.0628318530717959,1
"270",1,70,1,35,0.716083846959507,0,1
"271",1,75,1,1,-0.767036619359147,0,1
"272",1,75,1,2,-0.761533127279314,0.0628318530717959,1
"273",1,75,1,3,-0.75398223686155,0.0916591767321395,1
"274",1,75,1,4,-0.744802465782634,0.125663706143592,1
"275",1,75,1,5,-0.716072175257634,0.188495559215388,1
"276",1,75,1,6,-0.674656330498562,0.251327412287183,1
"277",1,75,1,7,-0.628318530717959,0.305328825131968,1
"278",1,75,1,8,-0.619915706358756,0.314159265358979,1
"279",1,75,1,9,-0.550133230976902,0.376991118430775,1
"280",1,75,1,10,-0.502654824574367,0.415646690908898,1
"281",1,75,1,11,-0.472384826119031,0.439822971502571,1
"282",1,75,1,12,-0.397254808306537,0.502654824574367,1
"283",1,75,1,13,-0.376991118430775,0.520869538605438,1
"284",1,75,1,14,-0.332618817310938,0.565486677646163,1
"285",1,75,1,15,-0.271101798833225,0.628318530717959,1
"286",1,75,1,16,-0.251327412287183,0.648155066090919,1
"287",1,75,1,17,-0.195681717485913,0.691150383789754,1
"288",1,75,1,18,-0.125663706143592,0.740143275717992,1
"289",1,75,1,19,-0.0700552965907617,0.75398223686155,1
"290",1,75,1,20,0,0.770720788937015,1
"291",1,75,1,21,0.0700552965909275,0.75398223686155,1
"292",1,75,1,22,0.125663706143592,0.740143275718102,1
"293",1,75,1,23,0.195681717485907,0.691150383789754,1
"294",1,75,1,24,0.251327412287183,0.648155066091042,1
"295",1,75,1,25,0.271101798833449,0.628318530717959,1
"296",1,75,1,26,0.332618817310821,0.565486677646163,1
"297",1,75,1,27,0.376991118430775,0.52086953860516,1
"298",1,75,1,28,0.397254808306198,0.502654824574367,1
"299",1,75,1,29,0.47238482611908,0.439822971502571,1
"300",1,75,1,30,0.502654824574367,0.415646690908956,1
"301",1,75,1,31,0.55013323097685,0.376991118430775,1
"302",1,75,1,32,0.619915706358611,0.314159265358979,1
"303",1,75,1,33,0.628318530717959,0.305328825131807,1
"304",1,75,1,34,0.674656330498429,0.251327412287183,1
"305",1,75,1,35,0.716072175257636,0.188495559215388,1
"306",1,75,1,36,0.744802465782604,0.125663706143592,1
"307",1,75,1,37,0.75398223686155,0.0916591767319395,1
"308",1,75,1,38,0.76153312727925,0.0628318530717959,1
"309",1,75,1,39,0.767036619359147,0,1
"310",1,80,1,1,-0.817922607487814,0,1
"311",1,80,1,2,-0.812750855822004,0.0628318530717959,1
"312",1,80,1,3,-0.797097466292989,0.125663706143592,1
"313",1,80,1,4,-0.770610014116429,0.188495559215388,1
"314",1,80,1,5,-0.75398223686155,0.21677176301096,1
"315",1,80,1,6,-0.732218488508123,0.251327412287183,1
"316",1,80,1,7,-0.680882629858392,0.314159265358979,1
"317",1,80,1,8,-0.628318530717959,0.366686419265748,1
"318",1,80,1,9,-0.616938043135076,0.376991118430775,1
"319",1,80,1,10,-0.540796758416565,0.439822971502571,1
"320",1,80,1,11,-0.502654824574367,0.470108706931415,1
"321",1,80,1,12,-0.463254952305702,0.502654824574367,1
"322",1,80,1,13,-0.392762789651557,0.565486677646163,1
"323",1,80,1,14,-0.376991118430775,0.580527482844529,1
"324",1,80,1,15,-0.330330367205546,0.628318530717959,1
"325",1,80,1,16,-0.267960083245834,0.691150383789754,1
"326",1,80,1,17,-0.251327412287183,0.707360597250521,1
"327",1,80,1,18,-0.186370230122802,0.75398223686155,1
"328",1,80,1,19,-0.125663706143592,0.793764599554418,1
"329",1,80,1,20,-0.0251585232640523,0.816814089933346,1
"330",1,80,1,21,0,0.822387032117245,1
"331",1,80,1,22,0.0251585232639671,0.816814089933346,1
"332",1,80,1,23,0.125663706143592,0.793764599554383,1
"333",1,80,1,24,0.186370230123076,0.75398223686155,1
"334",1,80,1,25,0.251327412287183,0.707360597250445,1
"335",1,80,1,26,0.267960083245645,0.691150383789754,1
"336",1,80,1,27,0.330330367205608,0.628318530717959,1
"337",1,80,1,28,0.376991118430775,0.580527482844391,1
"338",1,80,1,29,0.392762789651404,0.565486677646163,1
"339",1,80,1,30,0.463254952305443,0.502654824574367,1
"340",1,80,1,31,0.502654824574367,0.470108706931374,1
"341",1,80,1,32,0.540796758416594,0.439822971502571,1
"342",1,80,1,33,0.616938043134918,0.376991118430775,1
"343",1,80,1,34,0.628318530717959,0.366686419265591,1
"344",1,80,1,35,0.680882629858342,0.314159265358979,1
"345",1,80,1,36,0.732218488508028,0.251327412287183,1
"346",1,80,1,37,0.75398223686155,0.216771763010799,1
"347",1,80,1,38,0.770610014116354,0.188495559215388,1
"348",1,80,1,39,0.797097466293046,0.125663706143592,1
"349",1,80,1,40,0.812750855821957,0.0628318530717959,1
"350",1,80,1,41,0.817922607487814,0,1
"351",1,85,1,1,-0.868808595616482,0,1
"352",1,85,1,2,-0.863968584364695,0.0628318530717959,1
"353",1,85,1,3,-0.849289033163555,0.125663706143592,1
"354",1,85,1,4,-0.824354699397655,0.188495559215388,1
"355",1,85,1,5,-0.788669852215177,0.251327412287183,1
"356",1,85,1,6,-0.75398223686155,0.298433732281096,1
"357",1,85,1,7,-0.741414982189719,0.314159265358979,1
"358",1,85,1,8,-0.680994606360676,0.376991118430775,1
"359",1,85,1,9,-0.628318530717959,0.42419460724069,1
"360",1,85,1,10,-0.609458346419978,0.439822971502571,1
"361",1,85,1,11,-0.530529045474168,0.502654824574367,1
"362",1,85,1,12,-0.502654824574367,0.525053068488598,1
"363",1,85,1,13,-0.456373858118565,0.565486677646163,1
"364",1,85,1,14,-0.390059352077526,0.628318530717959,1
"365",1,85,1,15,-0.376991118430775,0.641341684722292,1
"366",1,85,1,16,-0.328146536801876,0.691150383789754,1
"367",1,85,1,17,-0.263984842938254,0.75398223686155,1
"368",1,85,1,18,-0.251327412287183,0.765877935569142,1
"369",1,85,1,19,-0.175090441390469,0.816814089933346,1
"370",1,85,1,20,-0.125663706143592,0.847219928336199,1
"371",1,85,1,21,0,0.874117553332953,1
"372",1,85,1,22,0.125663706143592,0.847219928336313,1
"373",1,85,1,23,0.17509044139041,0.816814089933346,1
"374",1,85,1,24,0.251327412287183,0.76587793556941,1
"375",1,85,1,25,0.263984842938538,0.75398223686155,1
"376",1,85,1,26,0.328146536801799,0.691150383789754,1
"377",1,85,1,27,0.376991118430775,0.64134168472224,1
"378",1,85,1,28,0.390059352077454,0.628318530717959,1
"379",1,85,1,29,0.456373858118471,0.565486677646163,1
"380",1,85,1,30,0.502654824574367,0.525053068488467,1
"381",1,85,1,31,0.530529045473941,0.502654824574367,1
"382",1,85,1,32,0.609458346419872,0.439822971502571,1
"383",1,85,1,33,0.628318530717959,0.424194607240563,1
"384",1,85,1,34,0.680994606360531,0.376991118430775,1
"385",1,85,1,35,0.741414982189774,0.314159265358979,1
"386",1,85,1,36,0.75398223686155,0.298433732281141,1
"387",1,85,1,37,0.788669852215092,0.251327412287183,1
"388",1,85,1,38,0.82435469939769,0.188495559215388,1
"389",1,85,1,39,0.849289033163725,0.125663706143592,1
"390",1,85,1,40,0.863968584364664,0.0628318530717959,1
"391",1,85,1,41,0.868808595616482,0,1
"392",1,90,1,1,-0.919624481150245,0,1
"393",1,90,1,2,-0.91506716308442,0.0628318530717959,1
"394",1,90,1,3,-0.901309060841397,0.125663706143592,1
"395",1,90,1,4,-0.879645943005142,0.184451897300141,1
"396",1,90,1,5,-0.87809938467888,0.188495559215388,1
"397",1,90,1,6,-0.844445905261662,0.251327412287183,1
"398",1,90,1,7,-0.800059682137658,0.314159265358979,1
"399",1,90,1,8,-0.75398223686155,0.367015306516697,1
"400",1,90,1,9,-0.744486861169503,0.376991118430775,1
"401",1,90,1,10,-0.676266986938574,0.439822971502571,1
"402",1,90,1,11,-0.628318530717959,0.479825407026182,1
"403",1,90,1,12,-0.599690090590185,0.502654824574367,1
"404",1,90,1,13,-0.52129954039539,0.565486677646163,1
"405",1,90,1,14,-0.502654824574367,0.581038766989733,1
"406",1,90,1,15,-0.451646241908362,0.628318530717959,1
"407",1,90,1,16,-0.388334276238598,0.691150383789754,1
"408",1,90,1,17,-0.376991118430775,0.702753888797739,1
"409",1,90,1,18,-0.325670535033596,0.75398223686155,1
"410",1,90,1,19,-0.25904640256045,0.816814089933346,1
"411",1,90,1,20,-0.251327412287183,0.823779207155808,1
"412",1,90,1,21,-0.161769044324571,0.879645943005142,1
"413",1,90,1,22,-0.125663706143592,0.900548894301237,1
"414",1,90,1,23,0,0.925918843213264,1
"415",1,90,1,24,0.125663706143592,0.900548894301508,1
"416",1,90,1,25,0.161769044325012,0.879645943005142,1
"417",1,90,1,26,0.251327412287183,0.823779207155868,1
"418",1,90,1,27,0.259046402560521,0.816814089933346,1
"419",1,90,1,28,0.325670535033622,0.75398223686155,1
"420",1,90,1,29,0.376991118430775,0.702753888797715,1
"421",1,90,1,30,0.388334276238606,0.691150383789754,1
"422",1,90,1,31,0.451646241908274,0.628318530717959,1
"423",1,90,1,32,0.502654824574367,0.581038766989675,1
"424",1,90,1,33,0.521299540395299,0.565486677646163,1
"425",1,90,1,34,0.599690090589943,0.502654824574367,1
"426",1,90,1,35,0.628318530717959,0.479825407026014,1
"427",1,90,1,36,0.676266986938548,0.439822971502571,1
"428",1,90,1,37,0.744486861169384,0.376991118430775,1
"429",1,90,1,38,0.75398223686155,0.367015306516609,1
"430",1,90,1,39,0.800059682137721,0.314159265358979,1
"431",1,90,1,40,0.844445905261568,0.251327412287183,1
"432",1,90,1,41,0.878099384679025,0.188495559215388,1
"433",1,90,1,42,0.879645943005142,0.184451897300545,1
"434",1,90,1,43,0.901309060841573,0.125663706143592,1
"435",1,90,1,44,0.915067163084403,0.0628318530717959,1
"436",1,90,1,45,0.919624481150245,0,1
"437",1,95,1,1,-0.970421396597637,0,1
"438",1,95,1,2,-0.966113183136024,0.0628318530717959,1
"439",1,95,1,3,-0.953090596116958,0.125663706143592,1
"440",1,95,1,4,-0.931090327688976,0.188495559215388,1
"441",1,95,1,5,-0.899769929536071,0.251327412287183,1
"442",1,95,1,6,-0.879645943005142,0.282754822086072,1
"443",1,95,1,7,-0.858209801455273,0.314159265358979,1
"444",1,95,1,8,-0.805605064291413,0.376991118430775,1
"445",1,95,1,9,-0.75398223686155,0.429069829706604,1
"446",1,95,1,10,-0.742373901633037,0.439822971502571,1
"447",1,95,1,11,-0.668211256316614,0.502654824574367,1
"448",1,95,1,12,-0.628318530717959,0.53467973243039,1
"449",1,95,1,13,-0.589735969325359,0.565486677646163,1
"450",1,95,1,14,-0.514147167363467,0.628318530717959,1
"451",1,95,1,15,-0.502654824574367,0.638395353755385,1
"452",1,95,1,16,-0.448527553412319,0.691150383789754,1
"453",1,95,1,17,-0.386981555837264,0.75398223686155,1
"454",1,95,1,18,-0.376991118430775,0.7643044740836,1
"455",1,95,1,19,-0.322635996365782,0.816814089933346,1
"456",1,95,1,20,-0.25306181809532,0.879645943005142,1
"457",1,95,1,21,-0.251327412287183,0.881145054227655,1
"458",1,95,1,22,-0.146361873544586,0.942477796076938,1
"459",1,95,1,23,-0.125663706143592,0.953784422319349,1
"460",1,95,1,24,0,0.977787689195717,1
"461",1,95,1,25,0.125663706143592,0.953784422319471,1
"462",1,95,1,26,0.146361873544793,0.942477796076938,1
"463",1,95,1,27,0.251327412287183,0.881145054227706,1
"464",1,95,1,28,0.253061818095378,0.879645943005142,1
"465",1,95,1,29,0.322635996365877,0.816814089933346,1
"466",1,95,1,30,0.376991118430775,0.764304474083463,1
"467",1,95,1,31,0.386981555837099,0.75398223686155,1
"468",1,95,1,32,0.448527553412298,0.691150383789754,1
"469",1,95,1,33,0.502654824574367,0.638395353755297,1
"470",1,95,1,34,0.514147167363382,0.628318530717959,1
"471",1,95,1,35,0.589735969325134,0.565486677646163,1
"472",1,95,1,36,0.628318530717959,0.534679732430172,1
"473",1,95,1,37,0.668211256316467,0.502654824574367,1
"474",1,95,1,38,0.742373901633166,0.439822971502571,1
"475",1,95,1,39,0.75398223686155,0.429069829706704,1
"476",1,95,1,40,0.80560506429139,0.376991118430775,1
"477",1,95,1,41,0.858209801455323,0.314159265358979,1
"478",1,95,1,42,0.879645943005142,0.282754822086028,1
"479",1,95,1,43,0.899769929536047,0.251327412287183,1
"480",1,95,1,44,0.931090327688852,0.188495559215388,1
"481",1,95,1,45,0.953090596116995,0.125663706143592,1
