"","struct_idx","eig_idx","wavevector_idx1","wavevector_idx2","frequency"
"20864",2,1,7,2,410.571390875236
"20865",2,1,8,2,410.324851626004
"20866",2,1,9,2,410.056303079405
"20867",2,1,10,2,409.76644903173
"20868",2,1,11,2,409.455772998297
"20869",2,1,12,2,409.124618926396
"20870",2,1,13,2,408.773270675545
"20871",2,1,14,2,408.402025358979
"20872",2,1,15,2,408.01125682673
"20873",2,1,16,2,407.601466800112
"20874",2,1,17,2,407.173322349357
"20875",2,1,18,2,406.727679464408
"20876",2,1,19,2,406.265593352879
"20877",2,1,20,2,405.788316777693
"20878",2,1,21,2,405.297288214603
"20879",2,1,22,2,404.794111876181
"20880",2,1,23,2,404.280531739324
"20881",2,1,24,2,403.758401661202
"20882",2,1,25,2,403.229653510265
"20883",2,1,26,2,402.696265010123
"20884",2,1,27,2,402.16022872584
"20885",2,1,28,2,401.623523341269
"20886",2,1,29,2,401.088088099112
"20887",2,1,30,2,400.555801019057
"20888",2,1,31,2,400.028461277929
"20889",2,1,32,2,399.507775934812
"20890",2,1,33,2,398.995351013587
"20891",2,1,34,2,398.492686814079
"20892",2,1,35,2,398.001177207232
"20893",2,1,36,2,397.522112578445
"20894",2,1,37,2,397.056686011124
"20895",2,1,38,2,396.606002249289
"20896",2,1,39,2,396.171088938012
"20897",2,1,40,2,395.752909616039
"20898",2,1,41,2,395.352377920297
"20899",2,1,42,2,394.970372459536
"20900",2,1,43,2,394.60775182089
"20901",2,1,44,2,394.265369189598
"20902",2,1,45,2,393.944086087556
"20903",2,1,46,2,393.644784769292
"20904",2,1,47,2,393.368378855455
"20905",2,1,48,2,393.115821832237
"20906",2,1,49,2,392.888113099008
"20907",2,1,50,2,392.68630130604
"20908",2,1,51,2,392.511484787561
"20909",2,1,1,3,398.008505571498
"20910",2,1,2,3,397.942195045742
"20911",2,1,3,3,397.878305675062
"20912",2,1,4,3,397.820131872896
"20913",2,1,5,3,397.770305997568
"20914",2,1,6,3,397.730759278634
"20915",2,1,7,3,397.702711273502
"20916",2,1,8,3,397.686685098831
"20917",2,1,9,3,397.68254505594
"20918",2,1,10,3,397.689552899529
"20919",2,1,11,3,397.706438826821
"20920",2,1,12,3,397.731483238008
"20921",2,1,13,3,397.762605405707
"20922",2,1,14,3,397.797455368298
"20923",2,1,15,3,397.833505621725
"20924",2,1,16,3,397.868139518235
"20925",2,1,17,3,397.898733686621
"20926",2,1,18,3,397.922732257869
"20927",2,1,19,3,397.937711201561
"20928",2,1,20,3,397.941431630648
"20929",2,1,21,3,397.931881493726
"20930",2,1,22,3,397.907305616636
"20931",2,1,23,3,397.866224551436
"20932",2,1,24,3,397.807443117937
"20933",2,1,25,3,397.730049861417
"20934",2,1,26,3,397.633408889313
"20935",2,1,27,3,397.517145686066
"20936",2,1,28,3,397.381128544772
"20937",2,1,29,3,397.225447204181
"20938",2,1,30,3,397.050390160342
"20939",2,1,31,3,396.856421945916
"20940",2,1,32,3,396.644161458824
"20941",2,1,33,3,396.414362191014
"20942",2,1,34,3,396.167894972794
"20943",2,1,35,3,395.905733620286
"20944",2,1,36,3,395.628943663136
"20945",2,1,37,3,395.33867414145
"20946",2,1,38,3,395.036152301395
"20947",2,1,39,3,394.722680885351
"20948",2,1,40,3,394.399637611194
"20949",2,1,41,3,394.068476358761
"20950",2,1,42,3,393.730729533479
"20951",2,1,43,3,393.388011051536
"20952",2,1,44,3,393.042019387345
"20953",2,1,45,3,392.694540139778
"20954",2,1,46,3,392.347447604222
"20955",2,1,47,3,392.002704882809
"20956",2,1,48,3,391.662362121108
"20957",2,1,49,3,391.328552523539
"20958",2,1,50,3,391.003485870112
"20959",2,1,51,3,390.689439331378
"20960",2,1,1,4,381.15513661685
"20961",2,1,2,4,381.123731279283
"20962",2,1,3,4,381.125791652306
"20963",2,1,4,4,381.164518755668
"20964",2,1,5,4,381.242410342102
"20965",2,1,6,4,381.361220018086
"20966",2,1,7,4,381.521936570443
"20967",2,1,8,4,381.724782107634
"20968",2,1,9,4,381.96922730985
"20969",2,1,10,4,382.254021883086
"20970",2,1,11,4,382.577238203819
"20971",2,1,12,4,382.936326094861
"20972",2,1,13,4,383.328176670917
"20973",2,1,14,4,383.749193219838
"20974",2,1,15,4,384.195367135881
"20975",2,1,16,4,384.662356988587
"20976",2,1,17,4,385.145568896933
"20977",2,1,18,4,385.640236483673
"20978",2,1,19,4,386.141498813074
"20979",2,1,20,4,386.644474868139
"20980",2,1,21,4,387.14433330281
"20981",2,1,22,4,387.636356410073
"20982",2,1,23,4,388.11599747416
"20983",2,1,24,4,388.57893091981
"20984",2,1,25,4,389.021094924395
"20985",2,1,26,4,389.438726410612
"20986",2,1,27,4,389.828388576466
"20987",2,1,28,4,390.186991336538
"20988",2,1,29,4,390.511805230131
"20989",2,1,30,4,390.800469495818
"20990",2,1,31,4,391.050995107079
"20991",2,1,32,4,391.261763612312
"20992",2,1,33,4,391.431522623943
"20993",2,1,34,4,391.559378759895
"20994",2,1,35,4,391.644788763048
"20995",2,1,36,4,391.687549418759
"20996",2,1,37,4,391.687786765687
"20997",2,1,38,4,391.645944961636
"20998",2,1,39,4,391.562775029776
"20999",2,1,40,4,391.43932358347
"21000",2,1,41,4,391.27692151182
"21001",2,1,42,4,391.077172510917
"21002",2,1,43,4,390.841941268863
"21003",2,1,44,4,390.573341058409
"21004",2,1,45,4,390.273720459295
"21005",2,1,46,4,389.945648921371
"21006",2,1,47,4,389.591900888522
"21007",2,1,48,4,389.215438229168
"21008",2,1,49,4,388.819390757706
"21009",2,1,50,4,388.407034681153
"21010",2,1,51,4,387.981768862315
"21011",2,1,1,5,362.88498648564
"21012",2,1,2,5,362.888836099005
"21013",2,1,3,5,362.953762654857
"21014",2,1,4,5,363.082823174471
"21015",2,1,5,5,363.278365662843
"21016",2,1,6,5,363.541985825623
"21017",2,1,7,5,363.874499517738
"21018",2,1,8,5,364.275930194276
"21019",2,1,9,5,364.745510375987
"21020",2,1,10,5,365.281695959534
"21021",2,1,11,5,365.882192085286
"21022",2,1,12,5,366.543989210707
"21023",2,1,13,5,367.263408015064
"21024",2,1,14,5,368.036151770618
"21025",2,1,15,5,368.857364851872
"21026",2,1,16,5,369.721696108373
"21027",2,1,17,5,370.623365895023
"21028",2,1,18,5,371.556235631547
"21029",2,1,19,5,372.513878847478
"21030",2,1,20,5,373.489652756187
"21031",2,1,21,5,374.476769490552
"21032",2,1,22,5,375.46836622176
"21033",2,1,23,5,376.457573468976
"21034",2,1,24,5,377.437580991868
"21035",2,1,25,5,378.40170073824
"21036",2,1,26,5,379.343426395086
"21037",2,1,27,5,380.256489162816
"21038",2,1,28,5,381.134909440033
"21039",2,1,29,5,381.97304416619
"21040",2,1,30,5,382.765629627108
"21041",2,1,31,5,383.507819578323
"21042",2,1,32,5,384.195218586027
"21043",2,1,33,5,384.82391052548
"21044",2,1,34,5,385.390482210495
"21045",2,1,35,5,385.892042156888
"21046",2,1,36,5,386.326234507749
"21047",2,1,37,5,386.691248169136
"21048",2,1,38,5,386.98582122426
"21049",2,1,39,5,387.20924070946
"21050",2,1,40,5,387.361337852648
"21051",2,1,41,5,387.442478889642
"21052",2,1,42,5,387.45355159115
"21053",2,1,43,5,387.395947650311
"21054",2,1,44,5,387.271541099804
"21055",2,1,45,5,387.082662947867
"21056",2,1,46,5,386.832072242843
"21057",2,1,47,5,386.522923797281
"21058",2,1,48,5,386.158732823521
"21059",2,1,49,5,385.743336752051
"21060",2,1,50,5,385.280854522417
"21061",2,1,51,5,384.775643653133
"21062",2,1,1,6,343.988038097427
"21063",2,1,2,6,344.021855951705
"21064",2,1,3,6,344.143635215422
"21065",2,1,4,6,344.356273136423
"21066",2,1,5,6,344.661932613837
"21067",2,1,6,6,345.061997482302
"21068",2,1,7,6,345.557041483917
"21069",2,1,8,6,346.146810550443
"21070",2,1,9,6,346.830217749965
"21071",2,1,10,6,347.605350039664
"21072",2,1,11,6,348.469485809916
"21073",2,1,12,6,349.419122099125
"21074",2,1,13,6,350.450010300507
"21075",2,1,14,6,351.557199165177
"21076",2,1,15,6,352.735083927819
"21077",2,1,16,6,353.977460434138
"21078",2,1,17,6,355.277583229017
"21079",2,1,18,6,356.628226664208
"21080",2,1,19,6,358.021748199514
"21081",2,1,20,6,359.450153193593
"21082",2,1,21,6,360.905160605378
"21083",2,1,22,6,362.378269147998
"21084",2,1,23,6,363.860823547459
"21085",2,1,24,6,365.344080654078
"21086",2,1,25,6,366.819275229694
"21087",2,1,26,6,368.277685285109
"21088",2,1,27,6,369.710696865831
"21089",2,1,28,6,371.109868180035
"21090",2,1,29,6,372.466992927201
"21091",2,1,30,6,373.77416262558
"21092",2,1,31,6,375.023827649825
"21093",2,1,32,6,376.208856585833
"21094",2,1,33,6,377.32259339487
"21095",2,1,34,6,378.358911761962
"21096",2,1,35,6,379.312265895773
"21097",2,1,36,6,380.177736960209
"21098",2,1,37,6,380.951074261057
"21099",2,1,38,6,381.62873029614
"21100",2,1,39,6,382.207888806934
"21101",2,1,40,6,382.686485052189
"21102",2,1,41,6,383.063217653164
"21103",2,1,42,6,383.33755153448
"21104",2,1,43,6,383.50971169265
"21105",2,1,44,6,383.580667754181
"21106",2,1,45,6,383.552109523146
"21107",2,1,46,6,383.426413947428
"21108",2,1,47,6,383.206604141727
"21109",2,1,48,6,382.896301281281
"21110",2,1,49,6,382.49967031469
"21111",2,1,50,6,382.021360534111
"21112",2,1,51,6,381.466442085597
"21113",2,1,1,7,324.839751921596
"21114",2,1,2,7,324.897153040738
"21115",2,1,3,7,325.070399412439
"21116",2,1,4,7,325.362212047115
"21117",2,1,5,7,325.774517630372
"21118",2,1,6,7,326.308403483648
"21119",2,1,7,7,326.964085781454
"21120",2,1,8,7,327.740890843548
"21121",2,1,9,7,328.63724900811
"21122",2,1,10,7,329.650700325761
"21123",2,1,11,7,330.77791110153
"21124",2,1,12,7,332.014700153532
"21125",2,1,13,7,333.35607355382
"21126",2,1,14,7,334.796266566892
"21127",2,1,15,7,336.328791504197
"21128",2,1,16,7,337.946490260146
"21129",2,1,17,7,339.641590385336
"21130",2,1,18,7,341.40576367555
"21131",2,1,19,7,343.230186405992
"21132",2,1,20,7,345.105600509135
"21133",2,1,21,7,347.022375174509
"21134",2,1,22,7,348.970568531714
"21135",2,1,23,7,350.939989255046
"21136",2,1,24,7,352.920258092427
"21137",2,1,25,7,354.900869464672
"21138",2,1,26,7,356.871253396319
"21139",2,1,27,7,358.820838118708
"21140",2,1,28,7,360.739113725024
"21141",2,1,29,7,362.615697245504
"21142",2,1,30,7,364.440399450559
"21143",2,1,31,7,366.203293571371
"21144",2,1,32,7,367.894785955345
"21145",2,1,33,7,369.505688450554
"21146",2,1,34,7,371.027292045367
"21147",2,1,35,7,372.451440991858
"21148",2,1,36,7,373.770606331013
"21149",2,1,37,7,374.977957437395
"21150",2,1,38,7,376.067429938693
"21151",2,1,39,7,377.033788165108
"21152",2,1,40,7,377.872680177403
"21153",2,1,41,7,378.580683424928
"21154",2,1,42,7,379.15533921489
"21155",2,1,43,7,379.59517442997
"21156",2,1,44,7,379.899709304385
"21157",2,1,45,7,380.069450535851
"21158",2,1,46,7,380.1058695383
"21159",2,1,47,7,380.011366189177
"21160",2,1,48,7,379.789218953131
"21161",2,1,49,7,379.443522731267
"21162",2,1,50,7,378.979116161777
"21163",2,1,51,7,378.401500361997
"21164",2,1,1,8,305.647491663942
"21165",2,1,2,8,305.722346803124
"21166",2,1,3,8,305.943085019779
"21167",2,1,4,8,306.3122254351
"21168",2,1,5,8,306.831388859114
"21169",2,1,6,8,307.501253866688
"21170",2,1,7,8,308.321527130889
"21171",2,1,8,8,309.290927904637
"21172",2,1,9,8,310.407186147082
"21173",2,1,10,8,311.667053441757
"21174",2,1,11,8,313.066325565388
"21175",2,1,12,8,314.59987534303
"21176",2,1,13,8,316.261694275245
"21177",2,1,14,8,318.044941343475
"21178",2,1,15,8,319.941997393237
"21179",2,1,16,8,321.94452355075
"21180",2,1,17,8,324.043522243766
"21181",2,1,18,8,326.229399559353
"21182",2,1,19,8,328.492027872421
"21183",2,1,20,8,330.820807905807
"21184",2,1,21,8,333.204729627283
"21185",2,1,22,8,335.632431640842
"21186",2,1,23,8,338.092258978711
"21187",2,1,24,8,340.572319440774
"21188",2,1,25,8,343.06053884936
"21189",2,1,26,8,345.544715784117
"21190",2,1,27,8,348.012576524827
"21191",2,1,28,8,350.451831053596
"21192",2,1,29,8,352.850231039692
"21193",2,1,30,8,355.195630746227
"21194",2,1,31,8,357.47605174346
"21195",2,1,32,8,359.679752182677
"21196",2,1,33,8,361.795301169576
"21197",2,1,34,8,363.811658471895
"21198",2,1,35,8,365.718259404709
"21199",2,1,36,8,367.505104268111
"21200",2,1,37,8,369.162851182331
"21201",2,1,38,8,370.682910608407
"21202",2,1,39,8,372.057539292522
"21203",2,1,40,8,373.279930886492
"21204",2,1,41,8,374.344300122603
"21205",2,1,42,8,375.245957216643
"21206",2,1,43,8,375.981369180585
"21207",2,1,44,8,376.548204973636
"21208",2,1,45,8,376.945361912838
"21209",2,1,46,8,377.17297147539
"21210",2,1,47,8,377.232383506856
"21211",2,1,48,8,377.126128827446
"21212",2,1,49,8,376.857861216847
"21213",2,1,50,8,376.432280670747
"21214",2,1,51,8,375.855040582473
"21215",2,1,1,9,286.538745454326
"21216",2,1,2,9,286.625655983498
"21217",2,1,3,9,286.891544451426
"21218",2,1,4,9,287.338686690424
"21219",2,1,5,9,287.968299956395
"21220",2,1,6,9,288.780502410354
"21221",2,1,7,9,289.774289550045
"21222",2,1,8,9,290.947527388205
"21223",2,1,9,9,292.296961636885
"21224",2,1,10,9,293.818241678873
"21225",2,1,11,9,295.505957714532
"21226",2,1,12,9,297.353689175214
"21227",2,1,13,9,299.354062304253
"21228",2,1,14,9,301.498814721243
"21229",2,1,15,9,303.778864803549
"21230",2,1,16,9,306.184383826345
"21231",2,1,17,9,308.704868988324
"21232",2,1,18,9,311.329215695553
"21233",2,1,19,9,314.045787766851
"21234",2,1,20,9,316.842484541699
"21235",2,1,21,9,319.706804202879
"21236",2,1,22,9,322.625902960272
"21237",2,1,23,9,325.58665006606
"21238",2,1,24,9,328.575678941953
"21239",2,1,25,9,331.579434987135
"21240",2,1,26,9,334.58422089871
"21241",2,1,27,9,337.57624056977
"21242",2,1,28,9,340.541642829843
"21243",2,1,29,9,343.46656644958
"21244",2,1,30,9,346.337187941588
"21245",2,1,31,9,349.139773736744
"21246",2,1,32,9,351.86073828809
"21247",2,1,33,9,354.486709535828
"21248",2,1,34,9,357.004602938242
"21249",2,1,35,9,359.401704918644
"21250",2,1,36,9,361.665766086799
"21251",2,1,37,9,363.785103959853
"21252",2,1,38,9,365.748714147082
"21253",2,1,39,9,367.546388099098
"21254",2,1,40,9,369.168834613275
"21255",2,1,41,9,370.607801399809
"21256",2,1,42,9,371.856192243418
"21257",2,1,43,9,372.908174742826
"21258",2,1,44,9,373.759273372211
"21259",2,1,45,9,374.406442763081
"21260",2,1,46,9,374.848116688427
"21261",2,1,47,9,375.084229234721
"21262",2,1,48,9,375.116206000738
"21263",2,1,49,9,374.946924746448
"21264",2,1,50,9,374.580646575937
"21265",2,1,51,9,374.02292030667
"21266",2,1,1,10,267.597284307733
"21267",2,1,2,10,267.691798838401
"21268",2,1,3,10,268.002271106746
"21269",2,1,4,10,268.530668332829
"21270",2,1,5,10,269.277663871081
"21271",2,1,6,10,270.242604097236
"21272",2,1,7,10,271.423497334574
"21273",2,1,8,10,272.817024210689
"21274",2,1,9,10,274.418568051239
"21275",2,1,10,10,276.222263239359
"21276",2,1,11,10,278.221058938087
"21277",2,1,12,10,280.406795206634
"21278",2,1,13,10,282.770288350659
"21279",2,1,14,10,285.301422321996
"21280",2,1,15,10,287.989243112642
"21281",2,1,16,10,290.822053341764
"21282",2,1,17,10,293.787504585341
"21283",2,1,18,10,296.872685414639
"21284",2,1,19,10,300.0642035625
"21285",2,1,20,10,303.348261099837
"21286",2,1,21,10,306.71072195883
"21287",2,1,22,10,310.137171570771
"21288",2,1,23,10,313.612968784819
"21289",2,1,24,10,317.123290597094
"21290",2,1,25,10,320.653170546257
"21291",2,1,26,10,324.187531925097
"21292",2,1,27,10,327.711217219988
"21293",2,1,28,10,331.209015426912
"21294",2,1,29,10,334.66568909907
"21295",2,1,30,10,338.066003162631
"21296",2,1,31,10,341.394757678486
"21297",2,1,32,10,344.636826820301
"21298",2,1,33,10,347.777206361841
"21299",2,1,34,10,350.801071891619
"21300",2,1,35,10,353.693849768595
"21301",2,1,36,10,356.441302464205
"21302",2,1,37,10,359.029629367179
"21303",2,1,38,10,361.445583336187
"21304",2,1,39,10,363.676602258428
"21305",2,1,40,10,365.710953634859
"21306",2,1,41,10,367.537888816576
"21307",2,1,42,10,369.14780206562
"21308",2,1,43,10,370.532388249008
"21309",2,1,44,10,371.684791873861
"21310",2,1,45,10,372.599739521318
"21311",2,1,46,10,373.273647702253
"21312",2,1,47,10,373.704698849215
"21313",2,1,48,10,373.892879592381
"21314",2,1,49,10,373.839977550906
"21315",2,1,50,10,373.549535407049
"21316",2,1,51,10,373.026763738245
"21317",2,1,1,11,248.879962475532
"21318",2,1,2,11,248.97872219447
"21319",2,1,3,11,249.335164866975
"21320",2,1,4,11,249.95084795917
"21321",2,1,5,11,250.825696100702
"21322",2,1,6,11,251.957982598857
"21323",2,1,7,11,253.344341802701
"21324",2,1,8,11,254.979810650442
"21325",2,1,9,11,256.857896522557
"21326",2,1,10,11,258.970667545761
"21327",2,1,11,11,261.308860807935
"21328",2,1,12,11,263.862003570941
"21329",2,1,13,11,266.618542504422
"21330",2,1,14,11,269.565976171484
"21331",2,1,15,11,272.690986430987
"21332",2,1,16,11,275.979565014072
"21333",2,1,17,11,279.417132224972
"21334",2,1,18,11,282.988645447293
"21335",2,1,19,11,286.678695859875
"21336",2,1,20,11,290.471592442669
"21337",2,1,21,11,294.351432960752
"21338",2,1,22,11,298.302162141599
"21339",2,1,23,11,302.30761770569
"21340",2,1,24,11,306.351565279829
"21341",2,1,25,11,310.417723528302
"21342",2,1,26,11,314.489781093371
"21343",2,1,27,11,318.551407159013
"21344",2,1,28,11,322.5862576569
"21345",2,1,29,11,326.577979328158
"21346",2,1,30,11,330.510214052955
"21347",2,1,31,11,334.366606058156
"21348",2,1,32,11,338.130814806884
"21349",2,1,33,11,341.78653654917
"21350",2,1,34,11,345.317537637447
"21351",2,1,35,11,348.707702748377
"21352",2,1,36,11,351.941101046664
"21353",2,1,37,11,355.002073011854
"21354",2,1,38,11,357.875340056181
"21355",2,1,39,11,360.546138117891
"21356",2,1,40,11,363.000375077629
"21357",2,1,41,11,365.224810098693
"21358",2,1,42,11,367.207250892247
"21359",2,1,43,11,368.936762585122
"21360",2,1,44,11,370.40387954625
"21361",2,1,45,11,371.600809513014
"21362",2,1,46,11,372.521618001455
"21363",2,1,47,11,373.162380625472
"21364",2,1,48,11,373.521291833377
"21365",2,1,49,11,373.598720773546
"21366",2,1,50,11,373.397208382182
"21367",2,1,51,11,372.921403980291
"21368",2,1,1,12,230.425384021118
"21369",2,1,2,12,230.526262632163
"21370",2,1,3,12,230.932272004325
"21371",2,1,4,12,231.644404311127
"21372",2,1,5,12,232.661532684645
"21373",2,1,6,12,233.98042060421
"21374",2,1,7,12,235.59577698175
"21375",2,1,8,12,237.500352800775
"21376",2,1,9,12,239.685073235332
"21377",2,1,10,12,242.139197794541
"21378",2,1,11,12,244.850500283284
"21379",2,1,12,12,247.805460232793
"21380",2,1,13,12,250.989457868113
"21381",2,1,14,12,254.38696552447
"21382",2,1,15,12,257.981729565692
"21383",2,1,16,12,261.756938149467
"21384",2,1,17,12,265.695371504532
"21385",2,1,18,12,269.779532631592
"21386",2,1,19,12,273.99175744722
"21387",2,1,20,12,278.314304317707
"21388",2,1,21,12,282.729423667211
"21389",2,1,22,12,287.219408900468
"21390",2,1,23,12,291.766630275421
"21391",2,1,24,12,296.353553627304
"21392",2,1,25,12,300.962746015975
"21393",2,1,26,12,305.576870477075
"21394",2,1,27,12,310.178672135997
"21395",2,1,28,12,314.750958022477
"21396",2,1,29,12,319.27657302157
"21397",2,1,30,12,323.738374540333
"21398",2,1,31,12,328.119208663569
"21399",2,1,32,12,332.401890827221
"21400",2,1,33,12,336.569194346777
"21401",2,1,34,12,340.603850482759
"21402",2,1,35,12,344.488564069932
"21403",2,1,36,12,348.206049024214
"21404",2,1,37,12,351.739088185182
"21405",2,1,38,12,355.07062184378
"21406",2,1,39,12,358.183868802693
"21407",2,1,40,12,361.06248277903
"21408",2,1,41,12,363.690745242119
"21409",2,1,42,12,366.053793301942
"21410",2,1,43,12,368.13787803658
"21411",2,1,44,12,369.930644837839
"21412",2,1,45,12,371.421423322346
"21413",2,1,46,12,372.601510653629
"21414",2,1,47,12,373.464429445926
"21415",2,1,48,12,374.006140478679
"21416",2,1,49,12,374.225191786666
"21417",2,1,50,12,374.122789497027
"21418",2,1,51,12,373.702781773561
"21419",2,1,1,13,212.258770553104
"21420",2,1,2,13,212.36103916162
"21421",2,1,3,13,212.82278951689
"21422",2,1,4,13,213.644208313496
"21423",2,1,5,13,214.822663373504
"21424",2,1,6,13,216.352765558389
"21425",2,1,7,13,218.226501208172
"21426",2,1,8,13,220.433425363258
"21427",2,1,9,13,222.960902932143
"21428",2,1,10,13,225.794383209616
"21429",2,1,11,13,228.917692762251
"21430",2,1,12,13,232.313332526352
"21431",2,1,13,13,235.962766731268
"21432",2,1,14,13,239.846693621179
"21433",2,1,15,13,243.945290566724
"21434",2,1,16,13,248.238428736744
"21435",2,1,17,13,252.705854829745
"21436",2,1,18,13,257.32733931198
"21437",2,1,19,13,262.082792119373
"21438",2,1,20,13,266.952347858894
"21439",2,1,21,13,271.916423235149
"21440",2,1,22,13,276.955749799093
"21441",2,1,23,13,282.051385241259
"21442",2,1,24,13,287.184706407799
"21443",2,1,25,13,292.337387069438
"21444",2,1,26,13,297.491363278485
"21445",2,1,27,13,302.628788953865
"21446",2,1,28,13,307.731984178614
"21447",2,1,29,13,312.783378603877
"21448",2,1,30,13,317.765452361314
"21449",2,1,31,13,322.660677005259
"21450",2,1,32,13,327.451459258337
"21451",2,1,33,13,332.120090729584
"21452",2,1,34,13,336.64870731501
"21453",2,1,35,13,341.019262664453
"21454",2,1,36,13,345.2135208721
"21455",2,1,37,13,349.213074347738
"21456",2,1,38,13,352.99939353595
"21457",2,1,39,13,356.553915583836
"21458",2,1,40,13,359.858178970333
"21459",2,1,41,13,362.894010182235
"21460",2,1,42,13,365.643766418295
"21461",2,1,43,13,368.090634723903
"21462",2,1,44,13,370.218982766359
"21463",2,1,45,13,372.014749816295
"21464",2,1,46,13,373.465859003622
"21465",2,1,47,13,374.56262466884
"21466",2,1,48,13,375.298123145985
"21467",2,1,49,13,375.668493224076
"21468",2,1,50,13,375.673135122343
"21469",2,1,51,13,375.314784493266
"21470",2,1,1,14,194.394892595535
"21471",2,1,2,14,194.499432327276
"21472",2,1,3,14,195.026202007568
"21473",2,1,4,14,195.974207154641
"21474",2,1,5,14,197.338618695758
"21475",2,1,6,14,199.110934063925
"21476",2,1,7,14,201.279250255144
"21477",2,1,8,14,203.828626524302
"21478",2,1,9,14,206.741509665119
"21479",2,1,10,14,209.998193333575
"21480",2,1,11,14,213.577284358966
"21481",2,1,12,14,217.456152742162
"21482",2,1,13,14,221.611347172583
"21483",2,1,14,14,226.018963510127
"21484",2,1,15,14,230.654959046739
"21485",2,1,16,14,235.495409983035
"21486",2,1,17,14,240.516713173849
"21487",2,1,18,14,245.695735754576
"21488",2,1,19,14,251.009917845493
"21489",2,1,20,14,256.437334306464
"21490",2,1,21,14,261.956721675101
"21491",2,1,22,14,267.54747615712
"21492",2,1,23,14,273.189628009215
"21493",2,1,24,14,278.863796995254
"21494",2,1,25,14,284.551132900969
"21495",2,1,26,14,290.233244429061
"21496",2,1,27,14,295.892119211801
"21497",2,1,28,14,301.510037203926
"21498",2,1,29,14,307.069479371264
"21499",2,1,30,14,312.55303339612
"21500",2,1,31,14,317.943298090285
"21501",2,1,32,14,323.222788366906
"21502",2,1,33,14,328.3738430019
"21503",2,1,34,14,333.378538043722
"21504",2,1,35,14,338.218609643807
"21505",2,1,36,14,342.875391304477
"21506",2,1,37,14,347.329772078512
"21507",2,1,38,14,351.562184063265
"21508",2,1,39,14,355.552629476559
"21509",2,1,40,14,359.280759426164
"21510",2,1,41,14,362.726017737368
"21511",2,1,42,14,365.867863228206
"21512",2,1,43,14,368.686081757232
"21513",2,1,44,14,371.16119427526
"21514",2,1,45,14,373.274958238042
"21515",2,1,46,14,375.010946943496
"21516",2,1,47,14,376.355175639253
"21517",2,1,48,14,377.296727095178
"21518",2,1,49,14,377.828316661016
"21519",2,1,50,14,377.946732117693
"21520",2,1,51,14,377.65309038384
"21521",2,1,1,15,176.839943360667
"21522",2,1,2,15,176.949534262074
"21523",2,1,3,15,177.554465681651
"21524",2,1,4,15,178.651962468461
"21525",2,1,5,15,180.233923341687
"21526",2,1,6,15,182.287271459214
"21527",2,1,7,15,184.794485705917
"21528",2,1,8,15,187.734262030723
"21529",2,1,9,15,191.082248034196
"21530",2,1,10,15,194.811795698985
"21531",2,1,11,15,198.894684997493
"21532",2,1,12,15,203.30178262939
"21533",2,1,13,15,208.003612822841
"21534",2,1,14,15,212.970828955064
"21535",2,1,15,15,218.174584448382
"21536",2,1,16,15,223.586808440806
"21537",2,1,17,15,229.1803961637
"21538",2,1,18,15,234.929326168644
