"","struct_idx","eig_idx","wavevector_idx1","wavevector_idx2","frequency"
"21291444",1024,3,38,21,1587.51022554023
"21291445",1024,3,39,21,1589.15791497647
"21291446",1024,3,40,21,1590.67446801144
"21291447",1024,3,41,21,1592.05244130218
"21291448",1024,3,42,21,1593.2861270023
"21291449",1024,3,43,21,1594.37156309552
"21291450",1024,3,44,21,1595.30647163951
"21291451",1024,3,45,21,1596.09012683914
"21291452",1024,3,46,21,1596.7231607479
"21291453",1024,3,47,21,1597.20732023646
"21291454",1024,3,48,21,1597.54519380989
"21291455",1024,3,49,21,1597.73993013863
"21291456",1024,3,50,21,1597.79497125797
"21291457",1024,3,51,21,1597.7138220551
"21291458",1024,3,1,22,1507.61035719422
"21291459",1024,3,2,22,1508.79065709326
"21291460",1024,3,3,22,1510.14082712956
"21291461",1024,3,4,22,1511.64511907101
"21291462",1024,3,5,22,1513.29010360582
"21291463",1024,3,6,22,1515.06311308979
"21291464",1024,3,7,22,1516.95118154586
"21291465",1024,3,8,22,1518.9404363346
"21291466",1024,3,9,22,1521.01591477841
"21291467",1024,3,10,22,1523.16177528101
"21291468",1024,3,11,22,1525.36184680977
"21291469",1024,3,12,22,1527.6004221031
"21291470",1024,3,13,22,1529.86316298451
"21291471",1024,3,14,22,1532.13796566472
"21291472",1024,3,15,22,1534.41563999459
"21291473",1024,3,16,22,1536.69029069035
"21291474",1024,3,17,22,1538.9593429879
"21291475",1024,3,18,22,1541.22321669945
"21291476",1024,3,19,22,1543.4847072849
"21291477",1024,3,20,22,1545.7481700337
"21291478",1024,3,21,22,1548.01861928946
"21291479",1024,3,22,22,1550.30084992945
"21291480",1024,3,23,22,1552.59866804284
"21291481",1024,3,24,22,1554.91428877073
"21291482",1024,3,25,22,1557.24792841183
"21291483",1024,3,26,22,1559.59759067163
"21291484",1024,3,27,22,1561.95902681001
"21291485",1024,3,28,22,1564.32583768569
"21291486",1024,3,29,22,1566.68968169698
"21291487",1024,3,30,22,1569.04055454042
"21291488",1024,3,31,22,1571.36711222886
"21291489",1024,3,32,22,1573.65701572833
"21291490",1024,3,33,22,1575.89728218562
"21291491",1024,3,34,22,1578.07463295572
"21291492",1024,3,35,22,1580.17583201296
"21291493",1024,3,36,22,1582.18800981632
"21291494",1024,3,37,22,1584.09896759364
"21291495",1024,3,38,22,1585.89745581128
"21291496",1024,3,39,22,1587.57341892363
"21291497",1024,3,40,22,1589.11819701105
"21291498",1024,3,41,22,1590.52467424605
"21291499",1024,3,42,22,1591.78736478474
"21291500",1024,3,43,22,1592.9024289668
"21291501",1024,3,44,22,1593.86761663541
"21291502",1024,3,45,22,1594.68213965505
"21291503",1024,3,46,22,1595.34648170661
"21291504",1024,3,47,22,1595.86215937414
"21291505",1024,3,48,22,1596.23145353991
"21291506",1024,3,49,22,1596.45713340421
"21291507",1024,3,50,22,1596.54219650205
"21291508",1024,3,51,22,1596.48964666588
"21291509",1024,3,1,23,1501.13879237677
"21291510",1024,3,2,23,1502.33851003166
"21291511",1024,3,3,23,1503.72721245809
"21291512",1024,3,4,23,1505.29270552072
"21291513",1024,3,5,23,1507.02534696241
"21291514",1024,3,6,23,1508.915785638
"21291515",1024,3,7,23,1510.9533248854
"21291516",1024,3,8,23,1513.1248623393
"21291517",1024,3,9,23,1515.41441930642
"21291518",1024,3,10,23,1517.80327628643
"21291519",1024,3,11,23,1520.27068105977
"21291520",1024,3,12,23,1522.79501289382
"21291521",1024,3,13,23,1525.35520430627
"21291522",1024,3,14,23,1527.93217418512
"21291523",1024,3,15,23,1530.5100325887
"21291524",1024,3,16,23,1533.07687638369
"21291525",1024,3,17,23,1535.62508600035
"21291526",1024,3,18,23,1538.1511296954
"21291527",1024,3,19,23,1540.65495954666
"21291528",1024,3,20,23,1543.13913018925
"21291529",1024,3,21,23,1545.60778534723
"21291530",1024,3,22,23,1548.06564469725
"21291531",1024,3,23,23,1550.5170942816
"21291532",1024,3,24,23,1552.96544742303
"21291533",1024,3,25,23,1555.41240776844
"21291534",1024,3,26,23,1557.85773683979
"21291535",1024,3,27,23,1560.29910774761
"21291536",1024,3,28,23,1562.73211479053
"21291537",1024,3,29,23,1565.15040430436
"21291538",1024,3,30,23,1567.54589332637
"21291539",1024,3,31,23,1569.90904720995
"21291540",1024,3,32,23,1572.22919329798
"21291541",1024,3,33,23,1574.49485364381
"21291542",1024,3,34,23,1576.69408458854
"21291543",1024,3,35,23,1578.81481428093
"21291544",1024,3,36,23,1580.84517087562
"21291545",1024,3,37,23,1582.77379436984
"21291546",1024,3,38,23,1584.59012425422
"21291547",1024,3,39,23,1586.28465390548
"21291548",1024,3,40,23,1587.84914155375
"21291549",1024,3,41,23,1589.27676731884
"21291550",1024,3,42,23,1590.56222673142
"21291551",1024,3,43,23,1591.7017536408
"21291552",1024,3,44,23,1592.69306948767
"21291553",1024,3,45,23,1593.53526129234
"21291554",1024,3,46,23,1594.22859678479
"21291555",1024,3,47,23,1594.77429108232
"21291556",1024,3,48,23,1595.17424433654
"21291557",1024,3,49,23,1595.43077304993
"21291558",1024,3,50,23,1595.5463587547
"21291559",1024,3,51,23,1595.52343622239
"21291560",1024,3,1,24,1495.79102795717
"21291561",1024,3,2,24,1496.87011690527
"21291562",1024,3,3,24,1498.17514686832
"21291563",1024,3,4,24,1499.69778824906
"21291564",1024,3,5,24,1501.43288560789
"21291565",1024,3,6,24,1503.37512305874
"21291566",1024,3,7,24,1505.5163379369
"21291567",1024,3,8,24,1507.84356426172
"21291568",1024,3,9,24,1510.33799808613
"21291569",1024,3,10,24,1512.9750530652
"21291570",1024,3,11,24,1515.7255148943
"21291571",1024,3,12,24,1518.5575732779
"21291572",1024,3,13,24,1521.43931497417
"21291573",1024,3,14,24,1524.34118661314
"21291574",1024,3,15,24,1527.23800111639
"21291575",1024,3,16,24,1530.11022227716
"21291576",1024,3,17,24,1532.94444821659
"21291577",1024,3,18,24,1535.73316907342
"21291578",1024,3,19,24,1538.47397050443
"21291579",1024,3,20,24,1541.16839170554
"21291580",1024,3,21,24,1543.82063845705
"21291581",1024,3,22,24,1546.43631593987
"21291582",1024,3,23,24,1549.02129858134
"21291583",1024,3,24,24,1551.58080647906
"21291584",1024,3,25,24,1554.11871701115
"21291585",1024,3,26,24,1556.63710931628
"21291586",1024,3,27,24,1559.1360189679
"21291587",1024,3,28,24,1561.61336923796
"21291588",1024,3,29,24,1564.06504183798
"21291589",1024,3,30,24,1566.48505165981
"21291590",1024,3,31,24,1568.86579466902
"21291591",1024,3,32,24,1571.19834394704
"21291592",1024,3,33,24,1573.47277461761
"21291593",1024,3,34,24,1575.67850317533
"21291594",1024,3,35,24,1577.80463012198
"21291595",1024,3,36,24,1579.84027670818
"21291596",1024,3,37,24,1581.7749071388
"21291597",1024,3,38,24,1583.59862719204
"21291598",1024,3,39,24,1585.30244932821
"21291599",1024,3,40,24,1586.87851360864
"21291600",1024,3,41,24,1588.32025369086
"21291601",1024,3,42,24,1589.62249831006
"21291602",1024,3,43,24,1590.78150130591
"21291603",1024,3,44,24,1591.79489744024
"21291604",1024,3,45,24,1592.66158669086
"21291605",1024,3,46,24,1593.38155581704
"21291606",1024,3,47,24,1593.95565197619
"21291607",1024,3,48,24,1594.38532816494
"21291608",1024,3,49,24,1594.67238348328
"21291609",1024,3,50,24,1594.81872213048
"21291610",1024,3,51,24,1594.82615340681
"21291611",1024,3,1,25,1492.15148470407
"21291612",1024,3,2,25,1492.88576897169
"21291613",1024,3,3,25,1493.90590030455
"21291614",1024,3,4,25,1495.20974623158
"21291615",1024,3,5,25,1496.79943355642
"21291616",1024,3,6,25,1498.67639266477
"21291617",1024,3,7,25,1500.83654402228
"21291618",1024,3,8,25,1503.26633828168
"21291619",1024,3,9,25,1505.94057063092
"21291620",1024,3,10,25,1508.82264656966
"21291621",1024,3,11,25,1511.86728366002
"21291622",1024,3,12,25,1515.02486080925
"21291623",1024,3,13,25,1518.24621867389
"21291624",1024,3,14,25,1521.48682696953
"21291625",1024,3,15,25,1524.70967706727
"21291626",1024,3,16,25,1527.88673568597
"21291627",1024,3,17,25,1530.99912642056
"21291628",1024,3,18,25,1534.03636049434
"21291629",1024,3,19,25,1536.99496573777
"21291630",1024,3,20,25,1539.87682244167
"21291631",1024,3,21,25,1542.68744746226
"21291632",1024,3,22,25,1545.43439631166
"21291633",1024,3,23,25,1548.12588794552
"21291634",1024,3,24,25,1550.76970348359
"21291635",1024,3,25,25,1553.37236978989
"21291636",1024,3,26,25,1555.93861131957
"21291637",1024,3,27,25,1558.47103728527
"21291638",1024,3,28,25,1560.97002374321
"21291639",1024,3,29,25,1563.43374920554
"21291640",1024,3,30,25,1565.85834556987
"21291641",1024,3,31,25,1568.23813158261
"21291642",1024,3,32,25,1570.56590221365
"21291643",1024,3,33,25,1572.83325314536
"21291644",1024,3,34,25,1575.03092438866
"21291645",1024,3,35,25,1577.14915049419
"21291646",1024,3,36,25,1579.17800686018
"21291647",1024,3,37,25,1581.10774241037
"21291648",1024,3,38,25,1582.92908876366
"21291649",1024,3,39,25,1584.63353541392
"21291650",1024,3,40,25,1586.21355993922
"21291651",1024,3,41,25,1587.66280242824
"21291652",1024,3,42,25,1588.97617463189
"21291653",1024,3,43,25,1590.14989712253
"21291654",1024,3,44,25,1591.18146200816
"21291655",1024,3,45,25,1592.06952422644
"21291656",1024,3,46,25,1592.81373055688
"21291657",1024,3,47,25,1593.41450144952
"21291658",1024,3,48,25,1593.87278571279
"21291659",1024,3,49,25,1594.18981125533
"21291660",1024,3,50,25,1594.36685589145
"21291661",1024,3,51,25,1594.40506047354
"21291662",1024,3,1,26,1490.84122623194
"21291663",1024,3,2,26,1491.00605828863
"21291664",1024,3,3,26,1491.50651462017
"21291665",1024,3,4,26,1492.35916871638
"21291666",1024,3,5,26,1493.58703574156
"21291667",1024,3,6,26,1495.21222027657
"21291668",1024,3,7,26,1497.24604524836
"21291669",1024,3,8,26,1499.67932875373
"21291670",1024,3,9,26,1502.47695219938
"21291671",1024,3,10,26,1505.57967883823
"21291672",1024,3,11,26,1508.91248159821
"21291673",1024,3,12,26,1512.39552062841
"21291674",1024,3,13,26,1515.9537707129
"21291675",1024,3,14,26,1519.52329076133
"21291676",1024,3,15,26,1523.0540931514
"21291677",1024,3,16,26,1526.51049205678
"21291678",1024,3,17,26,1529.8699018554
"21291679",1024,3,18,26,1533.12082600812
"21291680",1024,3,19,26,1536.26052518784
"21291681",1024,3,20,26,1539.29267060359
"21291682",1024,3,21,26,1542.22516950716
"21291683",1024,3,22,26,1545.06827107093
"21291684",1024,3,23,26,1547.83300526869
"21291685",1024,3,24,26,1550.52996699251
"21291686",1024,3,25,26,1553.1684291874
"21291687",1024,3,26,26,1555.75575062563
"21291688",1024,3,27,26,1558.29703445057
"21291689",1024,3,28,26,1560.79499088231
"21291690",1024,3,29,26,1563.24995948643
"21291691",1024,3,30,26,1565.66005130523
"21291692",1024,3,31,26,1568.02137739756
"21291693",1024,3,32,26,1570.32833676395
"21291694",1024,3,33,26,1572.57394244203
"21291695",1024,3,34,26,1574.75016925364
"21291696",1024,3,35,26,1576.84831004056
"21291697",1024,3,36,26,1578.85932922949
"21291698",1024,3,37,26,1580.77420338899
"21291699",1024,3,38,26,1582.58423840601
"21291700",1024,3,39,26,1584.28135246532
"21291701",1024,3,40,26,1585.85831368752
"21291702",1024,3,41,26,1587.30892161092
"21291703",1024,3,42,26,1588.62812315413
"21291704",1024,3,43,26,1589.81205656415
"21291705",1024,3,44,26,1590.85802117165
"21291706",1024,3,45,26,1591.76437626687
"21291707",1024,3,46,26,1592.53037850467
"21291708",1024,3,47,26,1593.15597316354
"21291709",1024,3,48,26,1593.64155946058
"21291710",1024,3,49,26,1593.98775319267
"21291711",1024,3,50,26,1594.19517069094
"21291712",1024,3,51,26,1594.26425622322
"21291713",1024,3,1,27,1492.15148470407
"21291714",1024,3,2,27,1491.71418531204
"21291715",1024,3,3,27,1491.5983251446
"21291716",1024,3,4,27,1491.84485919004
"21291717",1024,3,5,27,1492.51125710022
"21291718",1024,3,6,27,1493.66438159347
"21291719",1024,3,7,27,1495.36219918164
"21291720",1024,3,8,27,1497.62678155845
"21291721",1024,3,9,27,1500.4231852046
"21291722",1024,3,10,27,1503.66109482133
"21291723",1024,3,11,27,1507.21859441859
"21291724",1024,3,12,27,1510.97064103847
"21291725",1024,3,13,27,1514.80806677679
"21291726",1024,3,14,27,1518.6451091308
"21291727",1024,3,15,27,1522.41968892179
"21291728",1024,3,16,27,1526.09053622234
"21291729",1024,3,17,27,1529.63342517088
"21291730",1024,3,18,27,1533.03744756838
"21291731",1024,3,19,27,1536.30163134031
"21291732",1024,3,20,27,1539.43198489229
"21291733",1024,3,21,27,1542.43898277067
"21291734",1024,3,22,27,1545.33548883038
"21291735",1024,3,23,27,1548.13510119089
"21291736",1024,3,24,27,1550.85089072061
"21291737",1024,3,25,27,1553.4944932679
"21291738",1024,3,26,27,1556.07550791703
"21291739",1024,3,27,27,1558.60115027737
"21291740",1024,3,28,27,1561.07611085871
"21291741",1024,3,29,27,1563.50257280625
"21291742",1024,3,30,27,1565.88034933377
"21291743",1024,3,31,27,1568.2071079183
"21291744",1024,3,32,27,1570.47865480499
"21291745",1024,3,33,27,1572.6892590127
"21291746",1024,3,34,27,1574.83199948504
"21291747",1024,3,35,27,1576.89912216498
"21291748",1024,3,36,27,1578.88239562156
"21291749",1024,3,37,27,1580.7734546125
"21291750",1024,3,38,27,1582.56412094358
"21291751",1024,3,39,27,1584.24669061157
"21291752",1024,3,40,27,1585.81417599153
"21291753",1024,3,41,27,1587.2604922661
"21291754",1024,3,42,27,1588.58057883848
"21291755",1024,3,43,27,1589.77044940195
"21291756",1024,3,44,27,1590.82716868433
"21291757",1024,3,45,27,1591.74875937248
"21291758",1024,3,46,27,1592.53404878258
"21291759",1024,3,47,27,1593.18247070031
"21291760",1024,3,48,27,1593.69384261723
"21291761",1024,3,49,27,1594.06814157174
"21291762",1024,3,50,27,1594.30530242654
"21291763",1024,3,51,27,1594.40506047354
"21291764",1024,3,1,28,1495.79102795717
"21291765",1024,3,2,28,1494.95347018572
"21291766",1024,3,3,28,1494.38537504762
"21291767",1024,3,4,28,1494.13315121827
"21291768",1024,3,5,28,1494.26775605289
"21291769",1024,3,6,28,1494.88616923579
"21291770",1024,3,7,28,1496.09800866165
"21291771",1024,3,8,28,1497.98683152158
"21291772",1024,3,9,28,1500.55800044621
"21291773",1024,3,10,28,1503.71713250212
"21291774",1024,3,11,28,1507.30393151704
"21291775",1024,3,12,28,1511.14775512891
"21291776",1024,3,13,28,1515.10381382724
"21291777",1024,3,14,28,1519.06384261304
"21291778",1024,3,15,28,1522.95328920236
"21291779",1024,3,16,28,1526.72469905423
"21291780",1024,3,17,28,1530.35126101993
"21291781",1024,3,18,28,1533.8214528783
"21291782",1024,3,19,28,1537.13474339182
"21291783",1024,3,20,28,1540.29813676077
"21291784",1024,3,21,28,1543.3233891779
"21291785",1024,3,22,28,1546.22478813698
"21291786",1024,3,23,28,1549.01742079223
"21291787",1024,3,24,28,1551.71587128997
"21291788",1024,3,25,28,1554.33328964466
"21291789",1024,3,26,28,1556.88077465803
"21291790",1024,3,27,28,1559.36701467881
"21291791",1024,3,28,28,1561.79813379819
"21291792",1024,3,29,28,1564.17769694891
"21291793",1024,3,30,28,1566.50683436473
"21291794",1024,3,31,28,1568.7844530049
"21291795",1024,3,32,28,1571.00750912587
"21291796",1024,3,33,28,1573.17132172091
"21291797",1024,3,34,28,1575.26991081345
"21291798",1024,3,35,28,1577.29634752251
"21291799",1024,3,36,28,1579.24310450985
"21291800",1024,3,37,28,1581.10239607622
"21291801",1024,3,38,28,1582.86649711957
"21291802",1024,3,39,28,1584.52802981493
"21291803",1024,3,40,28,1586.08020670432
"21291804",1024,3,41,28,1587.51701938732
"21291805",1024,3,42,28,1588.83336360277
"21291806",1024,3,43,28,1590.02509445733
"21291807",1024,3,44,28,1591.08900990628
"21291808",1024,3,45,28,1592.02276605384
"21291809",1024,3,46,28,1592.82473385134
"21291810",1024,3,47,28,1593.49381256293
"21291811",1024,3,48,28,1594.0292200931
"21291812",1024,3,49,28,1594.43028317014
"21291813",1024,3,50,28,1594.6962509263
"21291814",1024,3,51,28,1594.82615340681
"21291815",1024,3,1,29,1501.13879237677
"21291816",1024,3,2,29,1500.14584151459
"21291817",1024,3,3,29,1499.38708725967
"21291818",1024,3,4,29,1498.90488352348
"21291819",1024,3,5,29,1498.76256202633
"21291820",1024,3,6,29,1499.04867095634
"21291821",1024,3,7,29,1499.87211556397
"21291822",1024,3,8,29,1501.33652720132
"21291823",1024,3,9,29,1503.49157890686
"21291824",1024,3,10,29,1506.29089560628
"21291825",1024,3,11,29,1509.59907528684
"21291826",1024,3,12,29,1513.24279929994
"21291827",1024,3,13,29,1517.06038727241
"21291828",1024,3,14,29,1520.92483070821
"21291829",1024,3,15,29,1524.74625638901
"21291830",1024,3,16,29,1528.46611757091
"21291831",1024,3,17,29,1532.04999542514
"21291832",1024,3,18,29,1535.48129149605
"21291833",1024,3,19,29,1538.75615978906
"21291834",1024,3,20,29,1541.87950572531
"21291835",1024,3,21,29,1544.86183373952
"21291836",1024,3,22,29,1547.71678014284
"21291837",1024,3,23,29,1550.45921606313
"21291838",1024,3,24,29,1553.1038317071
"21291839",1024,3,25,29,1555.66412539113
"21291840",1024,3,26,29,1558.15172731798
"21291841",1024,3,27,29,1560.57599389232
"21291842",1024,3,28,29,1562.94381525706
"21291843",1024,3,29,29,1565.25958670007
"21291844",1024,3,30,29,1567.52530293545
"21291845",1024,3,31,29,1569.74074224474
"21291846",1024,3,32,29,1571.90371449
"21291847",1024,3,33,29,1574.01035274227
"21291848",1024,3,34,29,1576.05543256888
"21291849",1024,3,35,29,1578.0327059172
"21291850",1024,3,36,29,1579.93523816206
"21291851",1024,3,37,29,1581.75573749612
"21291852",1024,3,38,29,1583.48686576947
"21291853",1024,3,39,29,1585.12151954281
"21291854",1024,3,40,29,1586.65306997636
"21291855",1024,3,41,29,1588.07555071168
"21291856",1024,3,42,29,1589.38378452628
"21291857",1024,3,43,29,1590.57344250614
"21291858",1024,3,44,29,1591.64103380697
"21291859",1024,3,45,29,1592.58382948729
"21291860",1024,3,46,29,1593.39972984174
"21291861",1024,3,47,29,1594.08709037752
"21291862",1024,3,48,29,1594.64452622475
"21291863",1024,3,49,29,1595.07071760034
"21291864",1024,3,50,29,1595.36423943418
"21291865",1024,3,51,29,1595.52343622239
"21291866",1024,3,1,30,1507.61035719422
"21291867",1024,3,2,30,1506.62012413028
"21291868",1024,3,3,30,1505.84738300685
"21291869",1024,3,4,30,1505.33017814939
"21291870",1024,3,5,30,1505.12068429836
"21291871",1024,3,6,30,1505.28719318361
"21291872",1024,3,7,30,1505.91082989046
"21291873",1024,3,8,30,1507.07143238993
"21291874",1024,3,9,30,1508.82021464813
"21291875",1024,3,10,30,1511.1496045392
"21291876",1024,3,11,30,1513.98261489908
"21291877",1024,3,12,30,1517.19294725095
"21291878",1024,3,13,30,1520.64047799106
"21291879",1024,3,14,30,1524.199520296
"21291880",1024,3,15,30,1527.7716192323
"21291881",1024,3,16,30,1531.28695502715
"21291882",1024,3,17,30,1534.70053327545
"21291883",1024,3,18,30,1537.98698513201
"21291884",1024,3,19,30,1541.13559591328
"21291885",1024,3,20,30,1544.14605333593
"21291886",1024,3,21,30,1547.02497772831
"21291887",1024,3,22,30,1549.78316907064
"21291888",1024,3,23,30,1552.43347924658
"21291889",1024,3,24,30,1554.98921766097
"21291890",1024,3,25,30,1557.46300323898
"21291891",1024,3,26,30,1559.86598208429
"21291892",1024,3,27,30,1562.20733780869
"21291893",1024,3,28,30,1564.49403070722
"21291894",1024,3,29,30,1566.73071190949
"21291895",1024,3,30,30,1568.9197685382
"21291896",1024,3,31,30,1571.06146499665
"21291897",1024,3,32,30,1573.15415327976
"21291898",1024,3,33,30,1575.19453140258
"21291899",1024,3,34,30,1577.17793361282
"21291900",1024,3,35,30,1579.09863909397
"21291901",1024,3,36,30,1580.95018756953
"21291902",1024,3,37,30,1582.72569087098
"21291903",1024,3,38,30,1584.41812948678
"21291904",1024,3,39,30,1586.02062279132
"21291905",1024,3,40,30,1587.52666153
"21291906",1024,3,41,30,1588.93029167844
"21291907",1024,3,42,30,1590.22624040392
"21291908",1024,3,43,30,1591.40997778608
"21291909",1024,3,44,30,1592.47771221791
"21291910",1024,3,45,30,1593.42632274135
"21291911",1024,3,46,30,1594.25323742785
"21291912",1024,3,47,30,1594.95627254162
"21291913",1024,3,48,30,1595.5334517945
"21291914",1024,3,49,30,1595.98282777346
"21291915",1024,3,50,30,1596.3023280787
"21291916",1024,3,51,30,1596.48964666588
"21291917",1024,3,1,31,1514.78184755642
"21291918",1024,3,2,31,1513.86781976283
"21291919",1024,3,3,31,1513.15917125842
"21291920",1024,3,4,31,1512.68909471085
"21291921",1024,3,5,31,1512.49908804756
"21291922",1024,3,6,31,1512.63908764336
"21291923",1024,3,7,31,1513.16451861744
"21291924",1024,3,8,31,1514.12817278823
"21291925",1024,3,9,31,1515.56626041018
"21291926",1024,3,10,31,1517.48230201641
"21291927",1024,3,11,31,1519.83730727631
"21291928",1024,3,12,31,1522.55360956532
"21291929",1024,3,13,31,1525.53109247178
"21291930",1024,3,14,31,1528.66684731436
"21291931",1024,3,15,31,1531.86993235309
"21291932",1024,3,16,31,1535.06858458442
"21291933",1024,3,17,31,1538.21147523084
"21291934",1024,3,18,31,1541.26563746417
"21291935",1024,3,19,31,1544.21305843398
"21291936",1024,3,20,31,1547.04705821909
"21291937",1024,3,21,31,1549.76897944467
"21291938",1024,3,22,31,1552.38538621441
"21291939",1024,3,23,31,1554.90581305055
"21291940",1024,3,24,31,1557.34103193402
"21291941",1024,3,25,31,1559.70177440585
"21291942",1024,3,26,31,1561.99783538151
"21291943",1024,3,27,31,1564.23748609798
"21291944",1024,3,28,31,1566.42713029776
"21291945",1024,3,29,31,1568.57114720611
"21291946",1024,3,30,31,1570.67187502809
"21291947",1024,3,31,31,1572.72969828247
"21291948",1024,3,32,31,1574.7432105604
"21291949",1024,3,33,31,1576.70943090898
"21291950",1024,3,34,31,1578.62405692317
"21291951",1024,3,35,31,1580.48174089045
"21291952",1024,3,36,31,1582.27637718966
"21291953",1024,3,37,31,1584.00138989969
"21291954",1024,3,38,31,1585.65000959646
"21291955",1024,3,39,31,1587.21552803778
"21291956",1024,3,40,31,1588.69151932443
"21291957",1024,3,41,31,1590.07201665027
"21291958",1024,3,42,31,1591.35163531539
"21291959",1024,3,43,31,1592.52563552416
"21291960",1024,3,44,31,1593.58992265025
"21291961",1024,3,45,31,1594.54098786524
"21291962",1024,3,46,31,1595.37579776513
"21291963",1024,3,47,31,1596.09164715344
"21291964",1024,3,48,31,1596.68599363331
"21291965",1024,3,49,31,1597.15629538912
"21291966",1024,3,50,31,1597.49987399205
"21291967",1024,3,51,31,1597.7138220551
"21291968",1024,3,1,32,1522.36644833791
"21291969",1024,3,2,32,1521.55313347722
"21291970",1024,3,3,32,1520.93140895737
"21291971",1024,3,4,32,1520.52926390201
"21291972",1024,3,5,32,1520.37896756552
"21291973",1024,3,6,32,1520.51644336183
"21291974",1024,3,7,32,1520.97889445277
"21291975",1024,3,8,32,1521.79996131805
"21291976",1024,3,9,32,1523.0023890456
"21291977",1024,3,10,32,1524.58972846798
"21291978",1024,3,11,32,1526.54029898786
"21291979",1024,3,12,32,1528.80681280943
"21291980",1024,3,13,32,1531.32266960613
"21291981",1024,3,14,32,1534.01249553123
"21291982",1024,3,15,32,1536.80284301402
"21291983",1024,3,16,32,1539.62998022821
"21291984",1024,3,17,32,1542.44383852161
"21291985",1024,3,18,32,1545.20875031688
"21291986",1024,3,19,32,1547.90214303136
"21291987",1024,3,20,32,1550.51223348775
"21291988",1024,3,21,32,1553.03543931157
"21291989",1024,3,22,32,1555.4739218062
"21291990",1024,3,23,32,1557.83346207645
"21291991",1024,3,24,32,1560.12174064144
"21291992",1024,3,25,32,1562.34701664194
"21291993",1024,3,26,32,1564.51716542869
"21291994",1024,3,27,32,1566.63901843022
"21291995",1024,3,28,32,1568.71794728133
"21291996",1024,3,29,32,1570.7576391313
"21291997",1024,3,30,32,1572.76001798078
"21291998",1024,3,31,32,1574.72527546612
"21291999",1024,3,32,32,1576.65198239182
"21292000",1024,3,33,32,1578.53725884528
"21292001",1024,3,34,32,1580.37698567055
"21292002",1024,3,35,32,1582.16604344825
"21292003",1024,3,36,32,1583.89856710021
"21292004",1024,3,37,32,1585.56820509131
"21292005",1024,3,38,32,1587.16837229542
"21292006",1024,3,39,32,1588.69248535184
"21292007",1024,3,40,32,1590.13416922556
"21292008",1024,3,41,32,1591.48742416397
"21292009",1024,3,42,32,1592.74674371375
"21292010",1024,3,43,32,1593.90717718268
"21292011",1024,3,44,32,1594.96433393544
"21292012",1024,3,45,32,1595.91433196293
"21292013",1024,3,46,32,1596.75369874856
"21292014",1024,3,47,32,1597.47923785273
"21292015",1024,3,48,32,1598.0878790484
"21292016",1024,3,49,32,1598.57653253769
"21292017",1024,3,50,32,1598.94196825452
"21292018",1024,3,51,32,1599.18073932476
"21292019",1024,3,1,33,1530.16783315987
"21292020",1024,3,2,33,1529.45633236207
"21292021",1024,3,3,33,1528.92023287001
"21292022",1024,3,4,33,1528.58261220482
"21292023",1024,3,5,33,1528.46830673169
"21292024",1024,3,6,33,1528.60312295488
"21292025",1024,3,7,33,1529.01207980811
"21292026",1024,3,8,33,1529.71645463633
"21292027",1024,3,9,33,1530.72975079177
"21292028",1024,3,10,33,1532.05331207872
"21292029",1024,3,11,33,1533.6729422632
"21292030",1024,3,12,33,1535.55804756547
"21292031",1024,3,13,33,1537.66411733605
"21292032",1024,3,14,33,1539.93803447803
"21292033",1024,3,15,33,1542.32459975325
"21292034",1024,3,16,33,1544.77244544927
"21292035",1024,3,17,33,1547.23814028788
"21292036",1024,3,18,33,1549.68816965835
"21292037",1024,3,19,33,1552.09911762714
"21292038",1024,3,20,33,1554.45664012126
"21292039",1024,3,21,33,1556.75380520766
"21292040",1024,3,22,33,1558.98923851741
"21292041",1024,3,23,33,1561.16535392693
"21292042",1024,3,24,33,1563.28681905682
"21292043",1024,3,25,33,1565.35931377409
"21292044",1024,3,26,33,1567.38858355707
"21292045",1024,3,27,33,1569.37975944211
"21292046",1024,3,28,33,1571.33690362305
"21292047",1024,3,29,33,1573.26273769635
"21292048",1024,3,30,33,1575.15851410863
"21292049",1024,3,31,33,1577.02399733009
"21292050",1024,3,32,33,1578.85752767517
"21292051",1024,3,33,33,1580.65614642867
"21292052",1024,3,34,33,1582.41576549169
"21292053",1024,3,35,33,1584.13136797753
"21292054",1024,3,36,33,1585.79722812852
"21292055",1024,3,37,33,1587.40713980102
"21292056",1024,3,38,33,1588.95464289331
"21292057",1024,3,39,33,1590.43323686242
"21292058",1024,3,40,33,1591.83657033603
"21292059",1024,3,41,33,1593.15859622672
"21292060",1024,3,42,33,1594.39368309588
"21292061",1024,3,43,33,1595.53667605649
"21292062",1024,3,44,33,1596.58290430143
"21292063",1024,3,45,33,1597.5281371773
"21292064",1024,3,46,33,1598.36849611183
"21292065",1024,3,47,33,1599.10033494691
"21292066",1024,3,48,33,1599.72010554779
"21292067",1024,3,49,33,1600.22422823149
"21292068",1024,3,50,33,1600.60898707915
"21292069",1024,3,51,33,1600.87046837183
"21292070",1024,3,1,34,1538.04589324592
"21292071",1024,3,2,34,1537.42738331462
"21292072",1024,3,3,34,1536.96663908885
"21292073",1024,3,4,34,1536.6824672323
"21292074",1024,3,5,34,1536.59393919482
"21292075",1024,3,6,34,1536.71967039168
"21292076",1024,3,7,34,1537.07657325419
"21292077",1024,3,8,34,1537.67802852446
