"","C11","C12","C22","C16","C26","C66","norm_density","Label"
"2511",0.02670868,0.04230047,0.02670868,0,0,0.00716247,0.533333333333333,"C"
"2512",0.02454418,0.0385355,0.02454418,0,0,0.00403902,0.466666666666667,"C"
"2513",0.06776216,0.11906616,0.06776216,0,0,0.13797977,0.666666666666667,"B"
"2514",0.06554387,0.11468834,0.06554387,0,0,0.08714568,0.6,"B"
"2515",0.05861957,0.10099483,0.05861957,0,0,0.10368578,0.6,"B"
"2516",0.04579705,0.07709124,0.04579705,0,0,0.00682723,0.533333333333333,"C"
"2517",0.03127885,0.04615629,0.03127885,0,0,0.01820416,0.6,"B"
"2518",0.03084201,0.04557673,0.03084201,0,0,0.01641074,0.533333333333333,"C"
"2519",0.02682962,0.03908855,0.02682962,0,0,0.00247959,0.533333333333333,"C"
"2520",0.02498971,0.03659935,0.02498971,0,0,0.00216182,0.466666666666667,"C"
"2521",0.06154172,0.11384398,0.06154172,0,0,0.13245928,0.6,"B"
"2522",0.05920802,0.10910617,0.05920802,0,0,0.07699019,0.533333333333333,"C"
"2523",0.04872542,0.08883572,0.04872542,0,0,0.09956591,0.533333333333333,"C"
"2524",0.02289252,0.0365001,0.02289252,0,0,0.00299089,0.466666666666667,"C"
"2525",0.02540057,0.04142445,0.02540057,0,0,0.00683375,0.533333333333333,"C"
"2526",0.02515675,0.04092951,0.02515675,0,0,0.00588392,0.466666666666667,"C"
"2527",0.02218105,0.03517194,0.02218105,0,0,0.00234074,0.466666666666667,"C"
"2528",0.0209476,0.03269255,0.0209476,0,0,0.00184683,0.4,"C"
"2529",0.0355427,0.05561475,0.0355427,0,0,0.02080695,0.666666666666667,"B"
"2530",0.03524287,0.05513816,0.03524287,0,0,0.02033289,0.6,"B"
"2531",0.03461262,0.05433071,0.03461262,0,0,0.0199596,0.6,"B"
"2532",0.03392111,0.05405898,0.03392111,0,0,0.01683501,0.533333333333333,"C"
"2533",0.03519872,0.05500406,0.03519872,0,0,0.02058627,0.6,"B"
"2534",0.03452785,0.05411949,0.03452785,0,0,0.02006544,0.533333333333333,"C"
"2535",0.03251701,0.05136844,0.03251701,0,0,0.00553643,0.533333333333333,"C"
"2536",0.03228729,0.0511425,0.03228729,0,0,0.00391459,0.466666666666667,"C"
"2537",0.03056378,0.04795803,0.03056378,0,0,0.019587,0.6,"B"
"2538",0.03027275,0.04741729,0.03027275,0,0,0.01783748,0.533333333333333,"C"
"2539",0.02695199,0.04494402,0.02695199,0,0,0.01838709,0.533333333333333,"C"
"2540",0.02313077,0.03731366,0.02313077,0,0,0.00316735,0.466666666666667,"C"
"2541",0.0300803,0.04756889,0.0300803,0,0,0.01932542,0.533333333333333,"C"
"2542",0.02951571,0.04643192,0.02951571,0,0,0.008006,0.466666666666667,"C"
"2543",0.02317751,0.0374291,0.02317751,0,0,0.00490303,0.466666666666667,"C"
"2544",0.0219192,0.03489329,0.0219192,0,0,0.00307328,0.4,"C"
"2545",0.0295761,0.04591618,0.0295761,0,0,0.01361465,0.6,"B"
"2546",0.02932504,0.04554556,0.02932504,0,0,0.013427,0.533333333333333,"C"
"2547",0.02867252,0.04452191,0.02867252,0,0,0.01319425,0.533333333333333,"C"
"2548",0.02713961,0.04446315,0.02713961,0,0,0.00586901,0.466666666666667,"C"
"2549",0.0276537,0.04207318,0.0276537,0,0,0.0122756,0.533333333333333,"C"
"2550",0.02723347,0.04156144,0.02723347,0,0,0.01115039,0.466666666666667,"C"
"2551",0.02349508,0.03606767,0.02349508,0,0,0.00231528,0.466666666666667,"C"
"2552",0.02191099,0.03424205,0.02191099,0,0,0.00207557,0.4,"C"
"2553",0.02441298,0.04002592,0.02441298,0,0,0.00431905,0.533333333333333,"C"
"2554",0.02424902,0.03969717,0.02424902,0,0,0.00424823,0.466666666666667,"C"
"2555",0.02191447,0.03544591,0.02191447,0,0,0.00410008,0.466666666666667,"C"
"2556",0.02038062,0.03239347,0.02038062,0,0,0.00194406,0.4,"C"
"2557",0.02290456,0.03715401,0.02290456,0,0,0.00395577,0.466666666666667,"C"
"2558",0.02270232,0.03675166,0.02270232,0,0,0.00358978,0.4,"C"
"2559",0.02037398,0.03236883,0.02037398,0,0,0.00195145,0.4,"C"
"2560",0.01936639,0.03037333,0.01936639,0,0,0.00163361,0.333333333333333,"D"
"2561",0.65401482,0.56159433,0.65401482,0,0,0.66683326,0.733333333333333,"B"
"2562",0.57110281,0.47342535,0.57110281,0,0,0.5863475,0.8,"A"
"2563",0.47538712,0.39685665,0.47538712,0,0,0.52231013,0.8,"A"
"2564",0.43063348,0.35133495,0.43063348,0,0,0.44359417,0.733333333333333,"B"
"2565",0.57784866,0.47212054,0.57784866,0,0,0.57978345,0.8,"A"
"2566",0.47008418,0.38064043,0.47008418,0,0,0.51083992,0.733333333333333,"B"
"2567",0.38635364,0.27430333,0.38635364,0,0,0.31289556,0.733333333333333,"B"
"2568",0.38225968,0.26851592,0.38225968,0,0,0.3122473,0.666666666666667,"B"
"2569",0.47942852,0.40163209,0.47942852,0,0,0.5541083,0.8,"A"
"2570",0.44546438,0.34210504,0.44546438,0,0,0.38462981,0.733333333333333,"B"
"2571",0.34144591,0.2773196,0.34144591,0,0,0.41310736,0.733333333333333,"B"
"2572",0.27785171,0.20592684,0.27785171,0,0,0.2902022,0.666666666666667,"B"
"2573",0.38615225,0.32753133,0.38615225,0,0,0.48270688,0.733333333333333,"B"
"2574",0.35941896,0.29328524,0.35941896,0,0,0.3551932,0.666666666666667,"B"
"2575",0.27634615,0.20491943,0.27634615,0,0,0.26769604,0.666666666666667,"B"
"2576",0.27363842,0.19984734,0.27363842,0,0,0.26629109,0.6,"B"
"2577",0.49883931,0.38450744,0.49883931,0,0,0.48317072,0.8,"A"
"2578",0.42563325,0.34143571,0.42563325,0,0,0.44260081,0.733333333333333,"B"
"2579",0.33765636,0.25837146,0.33765636,0,0,0.3747445,0.733333333333333,"B"
"2580",0.30192943,0.22276634,0.30192943,0,0,0.30015658,0.666666666666667,"B"
"2581",0.4269628,0.29941474,0.4269628,0,0,0.33630133,0.733333333333333,"B"
"2582",0.32646649,0.25835027,0.32646649,0,0,0.32074592,0.666666666666667,"B"
"2583",0.24508184,0.15048524,0.24508184,0,0,0.125644,0.666666666666667,"B"
"2584",0.24066555,0.14630864,0.24066555,0,0,0.12562534,0.6,"B"
"2585",0.29455146,0.20590415,0.29455146,0,0,0.30418158,0.733333333333333,"B"
"2586",0.28996324,0.19739153,0.28996324,0,0,0.2141718,0.666666666666667,"B"
"2587",0.25767921,0.19563631,0.25767921,0,0,0.24799311,0.666666666666667,"B"
"2588",0.23041289,0.14117751,0.23041289,0,0,0.12366265,0.6,"B"
"2589",0.23671906,0.14986189,0.23671906,0,0,0.13026542,0.666666666666667,"B"
"2590",0.23602726,0.14896428,0.23602726,0,0,0.12638317,0.6,"B"
"2591",0.2297805,0.14072241,0.2297805,0,0,0.12161222,0.6,"B"
"2592",0.22790215,0.13725667,0.22790215,0,0,0.12107862,0.533333333333333,"C"
"2593",0.56274571,0.48483555,0.56274571,0,0,0.61516513,0.8,"A"
"2594",0.4829511,0.41825119,0.4829511,0,0,0.55977429,0.733333333333333,"B"
"2595",0.39431765,0.34544838,0.39431765,0,0,0.48393478,0.733333333333333,"B"
"2596",0.34707937,0.30418871,0.34707937,0,0,0.42182429,0.666666666666667,"B"
"2597",0.47944379,0.39824519,0.47944379,0,0,0.54123388,0.733333333333333,"B"
"2598",0.36703196,0.32035156,0.36703196,0,0,0.47987193,0.666666666666667,"B"
"2599",0.2851074,0.21071688,0.2851074,0,0,0.26270327,0.666666666666667,"B"
"2600",0.28073139,0.2049291,0.28073139,0,0,0.26217031,0.6,"B"
"2601",0.4129929,0.33304064,0.4129929,0,0,0.44895865,0.733333333333333,"B"
"2602",0.38383094,0.28982129,0.38383094,0,0,0.32368753,0.666666666666667,"B"
"2603",0.29282213,0.23225679,0.29282213,0,0,0.33732163,0.666666666666667,"B"
"2604",0.223971,0.15389866,0.223971,0,0,0.24139851,0.6,"B"
"2605",0.32128813,0.26361526,0.32128813,0,0,0.41421257,0.666666666666667,"B"
"2606",0.29397743,0.23814808,0.29397743,0,0,0.29276994,0.6,"B"
"2607",0.21933465,0.148163,0.21933465,0,0,0.2186864,0.6,"B"
"2608",0.21640638,0.14297182,0.21640638,0,0,0.21746111,0.533333333333333,"C"
"2609",0.40582053,0.2884826,0.40582053,0,0,0.36726687,0.733333333333333,"B"
"2610",0.33799273,0.27386704,0.33799273,0,0,0.36219038,0.666666666666667,"B"
"2611",0.26192495,0.18121383,0.26192495,0,0,0.28096541,0.666666666666667,"B"
"2612",0.23797419,0.18497577,0.23797419,0,0,0.25598197,0.6,"B"
"2613",0.38077505,0.25267759,0.38077505,0,0,0.28990069,0.666666666666667,"B"
"2614",0.2787981,0.20775625,0.2787981,0,0,0.2744367,0.6,"B"
"2615",0.19506838,0.09519007,0.19506838,0,0,0.06719929,0.6,"B"
"2616",0.19110665,0.09146143,0.19110665,0,0,0.0671105,0.533333333333333,"C"
"2617",0.19365201,0.09737417,0.19365201,0,0,0.0670759,0.666666666666667,"B"
"2618",0.19309415,0.0966387,0.19309415,0,0,0.06661548,0.6,"B"
"2619",0.18571916,0.09071155,0.18571916,0,0,0.06604353,0.6,"B"
"2620",0.1822081,0.08514168,0.1822081,0,0,0.06145477,0.533333333333333,"C"
"2621",0.18845804,0.09317243,0.18845804,0,0,0.06596144,0.6,"B"
"2622",0.18785954,0.0923666,0.18785954,0,0,0.06398726,0.533333333333333,"C"
"2623",0.18217887,0.08509316,0.18217887,0,0,0.06131343,0.533333333333333,"C"
"2624",0.18033799,0.08202021,0.18033799,0,0,0.06103329,0.466666666666667,"C"
"2625",0.44600541,0.42223134,0.44600541,0,0,0.56809562,0.666666666666667,"B"
"2626",0.41129591,0.3556281,0.41129591,0,0,0.4314151,0.733333333333333,"B"
"2627",0.3571656,0.2842001,0.3571656,0,0,0.36580522,0.733333333333333,"B"
"2628",0.3229183,0.23174679,0.3229183,0,0,0.23588864,0.666666666666667,"B"
"2629",0.39563772,0.36097122,0.39563772,0,0,0.51055284,0.733333333333333,"B"
"2630",0.35269003,0.28914015,0.35269003,0,0,0.39833851,0.666666666666667,"B"
"2631",0.29272178,0.18654797,0.29272178,0,0,0.18576078,0.666666666666667,"B"
"2632",0.28902974,0.17973956,0.28902974,0,0,0.18412805,0.6,"B"
"2633",0.33027129,0.32678297,0.33027129,0,0,0.46442683,0.733333333333333,"B"
"2634",0.29532357,0.25687698,0.29532357,0,0,0.24376212,0.666666666666667,"B"
"2635",0.18205128,0.16282225,0.18205128,0,0,0.2883755,0.666666666666667,"B"
"2636",0.11036438,0.06972282,0.11036438,0,0,0.12366641,0.6,"B"
"2637",0.23874777,0.23773241,0.23874777,0,0,0.38855831,0.666666666666667,"B"
"2638",0.21266321,0.19059451,0.21266321,0,0,0.20071232,0.6,"B"
"2639",0.10956014,0.07164096,0.10956014,0,0,0.12546275,0.6,"B"
"2640",0.10642184,0.06656107,0.10642184,0,0,0.12267835,0.533333333333333,"C"
"2641",0.28639599,0.28741323,0.28639599,0,0,0.439599,0.733333333333333,"B"
"2642",0.26920824,0.25627213,0.26920824,0,0,0.36403712,0.666666666666667,"B"
"2643",0.23218681,0.20603128,0.23218681,0,0,0.31645878,0.666666666666667,"B"
"2644",0.20563855,0.15953145,0.20563855,0,0,0.19915308,0.6,"B"
"2645",0.2263841,0.21988174,0.2263841,0,0,0.31146701,0.666666666666667,"B"
"2646",0.2037768,0.1891445,0.2037768,0,0,0.29818345,0.6,"B"
"2647",0.14859006,0.09285456,0.14859006,0,0,0.10200522,0.6,"B"
"2648",0.14411426,0.08537359,0.14411426,0,0,0.10186901,0.533333333333333,"C"
"2649",0.17481701,0.15273523,0.17481701,0,0,0.27532833,0.666666666666667,"B"
"2650",0.16924095,0.14397163,0.16924095,0,0,0.18742517,0.6,"B"
"2651",0.1372018,0.1308468,0.1372018,0,0,0.22030683,0.6,"B"
"2652",0.10294707,0.06244394,0.10294707,0,0,0.09842079,0.533333333333333,"C"
"2653",0.10698182,0.07174985,0.10698182,0,0,0.10764549,0.6,"B"
"2654",0.10651468,0.07080849,0.10651468,0,0,0.1031261,0.533333333333333,"C"
"2655",0.10165502,0.06159048,0.10165502,0,0,0.09796644,0.533333333333333,"C"
"2656",0.09984689,0.05797957,0.09984689,0,0,0.09718143,0.466666666666667,"C"
"2657",0.37221865,0.3851057,0.37221865,0,0,0.52735679,0.733333333333333,"B"
"2658",0.34286608,0.33402661,0.34286608,0,0,0.41948228,0.666666666666667,"B"
"2659",0.29811902,0.2753281,0.29811902,0,0,0.34537423,0.666666666666667,"B"
"2660",0.26571627,0.23173928,0.26571627,0,0,0.23099507,0.6,"B"
"2661",0.32366922,0.34379742,0.32366922,0,0,0.48660252,0.666666666666667,"B"
"2662",0.27894148,0.27724106,0.27894148,0,0,0.38669192,0.6,"B"
"2663",0.21891444,0.17286988,0.21891444,0,0,0.16696916,0.6,"B"
"2664",0.21495189,0.1658086,0.21495189,0,0,0.16550796,0.533333333333333,"C"
"2665",0.28596998,0.27991398,0.28596998,0,0,0.38566048,0.666666666666667,"B"
"2666",0.26009669,0.22970056,0.26009669,0,0,0.21459086,0.6,"B"
"2667",0.17045645,0.15412797,0.17045645,0,0,0.2450062,0.6,"B"
"2668",0.10170076,0.0636727,0.10170076,0,0,0.10738614,0.533333333333333,"C"
"2669",0.21372553,0.22112136,0.21372553,0,0,0.34088483,0.6,"B"
"2670",0.18934009,0.18096688,0.18934009,0,0,0.16468734,0.533333333333333,"C"
"2671",0.10043457,0.06486852,0.10043457,0,0,0.10795756,0.533333333333333,"C"
"2672",0.09747384,0.05966548,0.09747384,0,0,0.10539916,0.466666666666667,"C"
"2673",0.21296936,0.21723975,0.21296936,0,0,0.32357027,0.666666666666667,"B"
"2674",0.20154023,0.20214562,0.20154023,0,0,0.31138091,0.6,"B"
"2675",0.17588886,0.15926416,0.17588886,0,0,0.24445215,0.6,"B"
"2676",0.1651453,0.15219146,0.1651453,0,0,0.18109994,0.533333333333333,"C"
"2677",0.20706245,0.20762051,0.20706245,0,0,0.26329019,0.6,"B"
"2678",0.18362862,0.17479725,0.18362862,0,0,0.24778064,0.533333333333333,"C"
"2679",0.12499628,0.07079233,0.12499628,0,0,0.06154671,0.533333333333333,"C"
"2680",0.12104191,0.06408816,0.12104191,0,0,0.06149648,0.466666666666667,"C"
"2681",0.09763535,0.05985635,0.09763535,0,0,0.06176547,0.6,"B"
"2682",0.09728186,0.05917665,0.09728186,0,0,0.06134482,0.533333333333333,"C"
"2683",0.09258999,0.05220493,0.09258999,0,0,0.06095819,0.533333333333333,"C"
"2684",0.08967208,0.04679243,0.08967208,0,0,0.05587677,0.466666666666667,"C"
"2685",0.09391675,0.05568972,0.09391675,0,0,0.06063455,0.533333333333333,"C"
"2686",0.0935213,0.0549153,0.0935213,0,0,0.0587169,0.466666666666667,"C"
"2687",0.08940463,0.047283,0.08940463,0,0,0.055888,0.466666666666667,"C"
"2688",0.08785803,0.04417229,0.08785803,0,0,0.05553019,0.4,"C"
"2689",0.46518577,0.33485571,0.46518577,0,0,0.41658837,0.666666666666667,"B"
"2690",0.39809622,0.27905758,0.39809622,0,0,0.35755678,0.733333333333333,"B"
"2691",0.31317436,0.2350081,0.31317436,0,0,0.32511357,0.733333333333333,"B"
"2692",0.27315507,0.1970341,0.27315507,0,0,0.25759001,0.666666666666667,"B"
"2693",0.40833223,0.26467303,0.40833223,0,0,0.32137003,0.733333333333333,"B"
"2694",0.31734546,0.21167683,0.31734546,0,0,0.28400724,0.666666666666667,"B"
"2695",0.2404055,0.13435466,0.2404055,0,0,0.13933235,0.666666666666667,"B"
"2696",0.23660107,0.12951178,0.23660107,0,0,0.13876346,0.6,"B"
"2697",0.28537943,0.27263071,0.28537943,0,0,0.36934798,0.733333333333333,"B"
"2698",0.26041966,0.22281631,0.26041966,0,0,0.23925476,0.666666666666667,"B"
"2699",0.16945906,0.15919796,0.16945906,0,0,0.26326807,0.666666666666667,"B"
"2700",0.10914244,0.07380951,0.10914244,0,0,0.15252472,0.6,"B"
"2701",0.21444851,0.20469319,0.21444851,0,0,0.28614693,0.666666666666667,"B"
"2702",0.19407249,0.16905295,0.19407249,0,0,0.21033303,0.6,"B"
"2703",0.10811288,0.07371864,0.10811288,0,0,0.11546129,0.6,"B"
"2704",0.10532298,0.06831612,0.10532298,0,0,0.11458294,0.533333333333333,"C"
"2705",0.28261226,0.18242068,0.28261226,0,0,0.2141649,0.733333333333333,"B"
"2706",0.21597024,0.17506,0.21597024,0,0,0.19280964,0.666666666666667,"B"
"2707",0.13855743,0.13430813,0.13855743,0,0,0.17222915,0.666666666666667,"B"
"2708",0.09717519,0.09528313,0.09717519,0,0,0.12463086,0.6,"B"
"2709",0.1958011,0.08647999,0.1958011,0,0,0.03109645,0.666666666666667,"B"
"2710",0.10781414,0.10296595,0.10781414,0,0,0.02031112,0.6,"B"
"2711",0.04220473,0.04010236,0.04220473,0,0,0.00265957,0.6,"B"
"2712",0.03733737,0.03758943,0.03733737,0,0,0.00255229,0.533333333333333,"C"
"2713",0.1092594,0.12606035,0.1092594,0,0,0.17128398,0.666666666666667,"B"
"2714",0.10349351,0.11732896,0.10349351,0,0,0.08925989,0.6,"B"
"2715",0.06855993,0.10860528,0.06855993,0,0,0.12039537,0.6,"B"
"2716",0.03306399,0.03852642,0.03306399,0,0,0.00482504,0.533333333333333,"C"
"2717",0.03829416,0.04830569,0.03829416,0,0,0.00730799,0.6,"B"
"2718",0.03777906,0.04735435,0.03777906,0,0,0.00600227,0.533333333333333,"C"
"2719",0.03190143,0.03899382,0.03190143,0,0,0.00247664,0.533333333333333,"C"
"2720",0.02994745,0.03503245,0.02994745,0,0,0.00213877,0.466666666666667,"C"
"2721",0.36255395,0.2784069,0.36255395,0,0,0.35748913,0.733333333333333,"B"
"2722",0.30225409,0.25681968,0.30225409,0,0,0.32153346,0.666666666666667,"B"
"2723",0.23250876,0.22568579,0.23250876,0,0,0.2962038,0.666666666666667,"B"
"2724",0.19615178,0.2049491,0.19615178,0,0,0.2450227,0.6,"B"
"2725",0.31209207,0.2256116,0.31209207,0,0,0.29225068,0.666666666666667,"B"
"2726",0.22162525,0.20016377,0.22162525,0,0,0.26336422,0.6,"B"
"2727",0.15325548,0.13010097,0.15325548,0,0,0.12319352,0.6,"B"
"2728",0.14954494,0.12620076,0.14954494,0,0,0.12251318,0.533333333333333,"C"
"2729",0.21753462,0.21031098,0.21753462,0,0,0.31127131,0.666666666666667,"B"
"2730",0.20277283,0.18335511,0.20277283,0,0,0.22112275,0.6,"B"
"2731",0.14151286,0.14854886,0.14151286,0,0,0.23657838,0.6,"B"
"2732",0.0866912,0.07827276,0.0866912,0,0,0.14768566,0.533333333333333,"C"
"2733",0.16702066,0.17383291,0.16702066,0,0,0.26184419,0.6,"B"
"2734",0.15004194,0.15233288,0.15004194,0,0,0.20067707,0.533333333333333,"C"
"2735",0.08423752,0.07447891,0.08423752,0,0,0.09455833,0.533333333333333,"C"
"2736",0.08151736,0.06961375,0.08151736,0,0,0.09400279,0.466666666666667,"C"
"2737",0.20862301,0.10602923,0.20862301,0,0,0.04941001,0.666666666666667,"B"
"2738",0.14917375,0.13378833,0.14917375,0,0,0.04248024,0.6,"B"
"2739",0.09156798,0.09234886,0.09156798,0,0,0.03958899,0.6,"B"
"2740",0.06701689,0.10722478,0.06701689,0,0,0.03662901,0.533333333333333,"C"
"2741",0.18987764,0.08421012,0.18987764,0,0,0.02922649,0.6,"B"
"2742",0.10166224,0.10277265,0.10166224,0,0,0.01787283,0.533333333333333,"C"
"2743",0.03577778,0.04107556,0.03577778,0,0,0.00261551,0.533333333333333,"C"
"2744",0.03168372,0.03931069,0.03168372,0,0,0.0025272,0.466666666666667,"C"
"2745",0.03771658,0.04914895,0.03771658,0,0,0.00719493,0.6,"B"
"2746",0.03733437,0.04852938,0.03733437,0,0,0.00693444,0.533333333333333,"C"
"2747",0.0325863,0.04201085,0.0325863,0,0,0.00668611,0.533333333333333,"C"
"2748",0.02944518,0.03630693,0.02944518,0,0,0.00287881,0.466666666666667,"C"
"2749",0.03464774,0.04360577,0.03464774,0,0,0.00578825,0.533333333333333,"C"
"2750",0.03417119,0.04293898,0.03417119,0,0,0.00485586,0.466666666666667,"C"
"2751",0.02925802,0.03656923,0.02925802,0,0,0.00233688,0.466666666666667,"C"
"2752",0.02751656,0.03355042,0.02751656,0,0,0.00205277,0.4,"C"
"2753",0.27175498,0.22609235,0.27175498,0,0,0.3441995,0.6,"B"
"2754",0.25819681,0.1994241,0.25819681,0,0,0.23753611,0.666666666666667,"B"
"2755",0.23232233,0.15713873,0.23232233,0,0,0.20404348,0.666666666666667,"B"
"2756",0.21281503,0.12059754,0.21281503,0,0,0.08199935,0.6,"B"
"2757",0.24060352,0.17642249,0.24060352,0,0,0.2774675,0.666666666666667,"B"
"2758",0.22996701,0.15536819,0.22996701,0,0,0.2066176,0.6,"B"
"2759",0.2049062,0.11056704,0.2049062,0,0,0.03531274,0.6,"B"
"2760",0.2031154,0.10706132,0.2031154,0,0,0.03366621,0.533333333333333,"C"
"2761",0.19649003,0.24573761,0.19649003,0,0,0.31167965,0.666666666666667,"B"
"2762",0.17199707,0.20892438,0.17199707,0,0,0.12763918,0.6,"B"
"2763",0.09351011,0.12916314,0.09351011,0,0,0.16985409,0.6,"B"
"2764",0.03400373,0.03717331,0.03400373,0,0,0.00434061,0.533333333333333,"C"
"2765",0.13591617,0.17406771,0.13591617,0,0,0.23926267,0.6,"B"
"2766",0.12006764,0.14456146,0.12006764,0,0,0.083213,0.533333333333333,"C"
"2767",0.0333538,0.03874912,0.0333538,0,0,0.00745581,0.533333333333333,"C"
"2768",0.03018208,0.03568905,0.03018208,0,0,0.00421574,0.466666666666667,"C"
"2769",0.10897192,0.12827985,0.10897192,0,0,0.17684265,0.666666666666667,"B"
"2770",0.10455899,0.11997728,0.10455899,0,0,0.10063547,0.6,"B"
"2771",0.08802908,0.10083635,0.08802908,0,0,0.12411246,0.6,"B"
"2772",0.0682715,0.06085916,0.0682715,0,0,0.00697914,0.533333333333333,"C"
"2773",0.03676157,0.05172677,0.03676157,0,0,0.01897862,0.6,"B"
"2774",0.03625097,0.05073241,0.03625097,0,0,0.01701653,0.533333333333333,"C"
"2775",0.03144626,0.04124288,0.03144626,0,0,0.00249953,0.533333333333333,"C"
"2776",0.02947159,0.03745557,0.02947159,0,0,0.00218401,0.466666666666667,"C"
"2777",0.10052005,0.12210949,0.10052005,0,0,0.17120174,0.6,"B"
"2778",0.0947105,0.115098,0.0947105,0,0,0.08860108,0.533333333333333,"C"
"2779",0.06222455,0.10561238,0.06222455,0,0,0.12002162,0.533333333333333,"C"
"2780",0.02598311,0.03833289,0.02598311,0,0,0.00302416,0.466666666666667,"C"
"2781",0.02939038,0.04458814,0.02939038,0,0,0.00690828,0.533333333333333,"C"
"2782",0.02905501,0.04400951,0.02905501,0,0,0.00594155,0.466666666666667,"C"
"2783",0.02524373,0.03734828,0.02524373,0,0,0.00236029,0.466666666666667,"C"
"2784",0.02354114,0.03479307,0.02354114,0,0,0.00186488,0.4,"C"
"2785",0.16997433,0.19540989,0.16997433,0,0,0.28450491,0.666666666666667,"B"
"2786",0.1629213,0.18116123,0.1629213,0,0,0.2013285,0.6,"B"
"2787",0.14927065,0.15700582,0.14927065,0,0,0.18132292,0.6,"B"
"2788",0.13586239,0.13333071,0.13586239,0,0,0.06771506,0.533333333333333,"C"
"2789",0.15061099,0.17090411,0.15061099,0,0,0.2397542,0.6,"B"
"2790",0.14251469,0.15632439,0.14251469,0,0,0.17752867,0.533333333333333,"C"
"2791",0.1240115,0.12199151,0.1240115,0,0,0.01729091,0.533333333333333,"C"
"2792",0.12240912,0.11896297,0.12240912,0,0,0.01522508,0.466666666666667,"C"
"2793",0.13750494,0.18332547,0.13750494,0,0,0.25573052,0.6,"B"
"2794",0.12523253,0.16288297,0.12523253,0,0,0.11739046,0.533333333333333,"C"
"2795",0.0800565,0.11297263,0.0800565,0,0,0.15052458,0.533333333333333,"C"
"2796",0.03297979,0.03754153,0.03297979,0,0,0.00433075,0.466666666666667,"C"
"2797",0.10686426,0.15512184,0.10686426,0,0,0.21292984,0.533333333333333,"C"
"2798",0.09565315,0.13311365,0.09565315,0,0,0.06017281,0.466666666666667,"C"
"2799",0.03228161,0.03906851,0.03228161,0,0,0.00733421,0.466666666666667,"C"
"2800",0.02941435,0.03579854,0.02941435,0,0,0.00418027,0.4,"C"
"2801",0.03519872,0.05500406,0.03519872,0,0,0.02058627,0.6,"B"
"2802",0.03488287,0.05441663,0.03488287,0,0,0.02009088,0.533333333333333,"C"
"2803",0.0340574,0.05285677,0.0340574,0,0,0.01968821,0.533333333333333,"C"
"2804",0.03273792,0.05101924,0.03273792,0,0,0.00679029,0.466666666666667,"C"
"2805",0.0323922,0.04957494,0.0323922,0,0,0.01676387,0.533333333333333,"C"
"2806",0.0318987,0.04872322,0.0318987,0,0,0.01484932,0.466666666666667,"C"
"2807",0.02750727,0.04051907,0.02750727,0,0,0.00245913,0.466666666666667,"C"
"2808",0.02577951,0.03746266,0.02577951,0,0,0.00217753,0.4,"C"
"2809",0.02858767,0.04606553,0.02858767,0,0,0.00686105,0.533333333333333,"C"
"2810",0.02835921,0.0456044,0.02835921,0,0,0.00667089,0.466666666666667,"C"
"2811",0.02537752,0.03971788,0.02537752,0,0,0.00654945,0.466666666666667,"C"
"2812",0.02323236,0.03557801,0.02323236,0,0,0.00232002,0.4,"C"
"2813",0.02643244,0.04206167,0.02643244,0,0,0.00544675,0.466666666666667,"C"
"2814",0.02616477,0.04152196,0.02616477,0,0,0.00481531,0.4,"C"
"2815",0.02320297,0.03560646,0.02320297,0,0,0.00224151,0.4,"C"
"2816",0.02192127,0.03308335,0.02192127,0,0,0.00181568,0.333333333333333,"D"
"2817",0.41648141,0.33148354,0.41648141,0,0,0.44972441,0.666666666666667,"B"
"2818",0.36169072,0.31566242,0.36169072,0,0,0.43914307,0.733333333333333,"B"
"2819",0.29559207,0.29230913,0.29559207,0,0,0.41429939,0.733333333333333,"B"
"2820",0.26798156,0.28815143,0.26798156,0,0,0.38993824,0.666666666666667,"B"
"2821",0.37064357,0.29569731,0.37064357,0,0,0.42186962,0.733333333333333,"B"
"2822",0.28555964,0.27272917,0.28555964,0,0,0.40566678,0.666666666666667,"B"
"2823",0.22278445,0.20969529,0.22278445,0,0,0.29561656,0.666666666666667,"B"
"2824",0.21979671,0.20680417,0.21979671,0,0,0.29509667,0.6,"B"
"2825",0.29121776,0.23838997,0.29121776,0,0,0.37549598,0.733333333333333,"B"
"2826",0.27833463,0.224652,0.27833463,0,0,0.3247987,0.666666666666667,"B"
"2827",0.22377952,0.22992865,0.22377952,0,0,0.33489587,0.666666666666667,"B"
"2828",0.18007077,0.19973811,0.18007077,0,0,0.27448771,0.6,"B"
"2829",0.24152943,0.23131547,0.24152943,0,0,0.36176629,0.666666666666667,"B"
"2830",0.22509348,0.22415793,0.22509348,0,0,0.31027809,0.6,"B"
"2831",0.17708976,0.19515019,0.17708976,0,0,0.25786637,0.6,"B"
"2832",0.17500718,0.19177226,0.17500718,0,0,0.25674605,0.533333333333333,"C"
"2833",0.33534394,0.24565317,0.33534394,0,0,0.35626438,0.733333333333333,"B"
"2834",0.27401757,0.23746087,0.27401757,0,0,0.34966641,0.666666666666667,"B"
"2835",0.20143269,0.17949292,0.20143269,0,0,0.30592818,0.666666666666667,"B"
"2836",0.17912882,0.17583144,0.17912882,0,0,0.27292049,0.6,"B"
"2837",0.3010966,0.22244838,0.3010966,0,0,0.28798716,0.666666666666667,"B"
